# P (Pa)	T (K)	rho (kg/m3)	ad_grad
2.889135738910e+11	2.939188398647e+04	8.057111452754e+02	3.056731062797e-01
2.889135738910e+11	3.007882518043e+04	7.963109385790e+02	3.072236174780e-01
2.889135738910e+11	3.078182142565e+04	7.866910321447e+02	3.088103669118e-01
2.889135738910e+11	3.150124795755e+04	7.768462911943e+02	3.104342015338e-01
2.889135738910e+11	3.223748878149e+04	7.670784470579e+02	3.121847408026e-01
2.889135738910e+11	3.299093687771e+04	7.571444204758e+02	3.139941498317e-01
2.889135738910e+11	3.376199441111e+04	7.469782178248e+02	3.158458480043e-01
2.889135738910e+11	3.455107294592e+04	7.365744127326e+02	3.177408236937e-01
2.889135738910e+11	3.535859366535e+04	7.259274520028e+02	3.196800883733e-01
2.889135738910e+11	3.618498759643e+04	7.158142464884e+02	3.214288619712e-01
2.889135738910e+11	3.703069584005e+04	7.056043843488e+02	3.231764102709e-01
2.889135738910e+11	3.789616980645e+04	6.951558993671e+02	3.249648019175e-01
2.889135738910e+11	3.878187145611e+04	6.844632144984e+02	3.267949914936e-01
2.889135738910e+11	3.968827354637e+04	6.735206223522e+02	3.286679558919e-01
2.889135738910e+11	4.061585988377e+04	6.634055396488e+02	3.312975651545e-01
2.889135738910e+11	4.156512558226e+04	6.532226377856e+02	3.340995778804e-01
2.889135738910e+11	4.253657732750e+04	6.428017431906e+02	3.369670786834e-01
2.889135738910e+11	4.353073364732e+04	6.321372935456e+02	3.399015981378e-01
2.889135738910e+11	4.454812518845e+04	6.212235965309e+02	3.429047025899e-01
2.889135738910e+11	4.558929499981e+04	6.108694774727e+02	3.449297347538e-01
2.889135738910e+11	4.665479882234e+04	6.003822076333e+02	3.468620399219e-01
2.889135738910e+11	4.774520538566e+04	5.896498314351e+02	3.488395065373e-01
2.889135738910e+11	4.886109671160e+04	5.786666203015e+02	3.508631901041e-01
2.889135738910e+11	5.000306842491e+04	5.674267117689e+02	3.529341707958e-01
2.889135738910e+11	5.117173007115e+04	5.567161675536e+02	3.531911469302e-01
2.889135738910e+11	5.236770544205e+04	5.458443263700e+02	3.532447944165e-01
2.889135738910e+11	5.359163290849e+04	5.347183907035e+02	3.532996957411e-01
2.889135738910e+11	5.484416576121e+04	5.233324219089e+02	3.533558802083e-01
2.889135738910e+11	5.612597255955e+04	5.116803425445e+02	3.534133778076e-01
2.889135738910e+11	5.743773748827e+04	5.009156122772e+02	3.535528399169e-01
2.889135738910e+11	5.878016072275e+04	4.900059391773e+02	3.537029756757e-01
2.889135738910e+11	6.015395880275e+04	4.788412873945e+02	3.538566203772e-01
2.889135738910e+11	6.155986501484e+04	4.674156976185e+02	3.540138560317e-01
2.889135738910e+11	6.299862978381e+04	4.557230712590e+02	3.541747665662e-01
2.889135738910e+11	6.447102107324e+04	4.451039442076e+02	3.532166312374e-01
2.889135738910e+11	6.597782479540e+04	4.343339432112e+02	3.521549718509e-01
2.889135738910e+11	6.751984523072e+04	4.233122279204e+02	3.510684995750e-01
2.889135738910e+11	6.909790545716e+04	4.120329153192e+02	3.499566344879e-01
2.889135738910e+11	7.071284778943e+04	4.004899848951e+02	3.488187831139e-01
2.889135738910e+11	7.236553422870e+04	3.906761599548e+02	3.536730420091e-01
2.889135738910e+11	7.405684692262e+04	3.807393929008e+02	3.589612015490e-01
2.889135738910e+11	7.578768863626e+04	3.705703857283e+02	3.643729548887e-01
2.889135738910e+11	7.755898323389e+04	3.601637105678e+02	3.699111906377e-01
2.889135738910e+11	7.937167617218e+04	3.495138126910e+02	3.755788649175e-01
2.889135738910e+11	8.122673500480e+04	3.401448279152e+02	3.684153821255e-01
2.889135738910e+11	8.312514989891e+04	3.306102373318e+02	3.606322701590e-01
2.889135738910e+11	8.506793416364e+04	3.208528062172e+02	3.526672528670e-01
2.889135738910e+11	8.705612479100e+04	3.108673263874e+02	3.445160787947e-01
2.889135738910e+11	8.909078300934e+04	3.006484679338e+02	3.361743971234e-01
2.889135738910e+11	9.117299484985e+04	2.927523544750e+02	3.480794973052e-01
2.889135738910e+11	9.330387172620e+04	2.847156147075e+02	3.606133291903e-01
2.889135738910e+11	9.548455102782e+04	2.764910418765e+02	3.734400992703e-01
2.889135738910e+11	9.771619672696e+04	2.680742459855e+02	3.865666540378e-01
2.889135738910e+11	1.000000000000e+05	2.594607344358e+02	4.000000000000e-01
3.037181771275e+11	1.000000000000e+02	1.540974418763e+03	4.000000000000e-01
3.037181771275e+11	1.023371798633e+02	1.508369007895e+03	3.613900074570e-01
3.037181771275e+11	1.047289838236e+02	1.475001549929e+03	3.218776299430e-01
3.037181771275e+11	1.071766885446e+02	1.440854234455e+03	2.814417770983e-01
3.037181771275e+11	1.096816005273e+02	1.405908834799e+03	2.400608656434e-01
3.037181771275e+11	1.122450568085e+02	1.370757007363e+03	1.990628734162e-01
3.037181771275e+11	1.148684256738e+02	1.371210994581e+03	2.376877355097e-01
3.037181771275e+11	1.175531073878e+02	1.371675592298e+03	2.772153301021e-01
3.037181771275e+11	1.203005349423e+02	1.372151048498e+03	3.176667556758e-01
3.037181771275e+11	1.231121748204e+02	1.372637616965e+03	3.590636038225e-01
3.037181771275e+11	1.259895277795e+02	1.373113254207e+03	4.000000000000e-01
3.037181771275e+11	1.289341296526e+02	1.372945686713e+03	4.000000000000e-01
3.037181771275e+11	1.319475521677e+02	1.372774202864e+03	4.000000000000e-01
3.037181771275e+11	1.350314037870e+02	1.372598711130e+03	4.000000000000e-01
3.037181771275e+11	1.381873305654e+02	1.372419117838e+03	4.000000000000e-01
3.037181771275e+11	1.414170170289e+02	1.372248248849e+03	3.981919857408e-01
3.037181771275e+11	1.447221870741e+02	1.372321756477e+03	3.615896298280e-01
3.037181771275e+11	1.481046048881e+02	1.372396982111e+03	3.241318110234e-01
3.037181771275e+11	1.515660758901e+02	1.372473965903e+03	2.857985356205e-01
3.037181771275e+11	1.551084476953e+02	1.372552748945e+03	2.465693426240e-01
3.037181771275e+11	1.587336111010e+02	1.372771778538e+03	2.077500984536e-01
3.037181771275e+11	1.624435010959e+02	1.374956151197e+03	1.868150347864e-01
3.037181771275e+11	1.662400978927e+02	1.377191576574e+03	1.653906810268e-01
3.037181771275e+11	1.701254279853e+02	1.379479247863e+03	1.434656015854e-01
3.037181771275e+11	1.741015652304e+02	1.381820386145e+03	1.210280936022e-01
3.037181771275e+11	1.781706319546e+02	1.383969687956e+03	1.017235182648e-01
3.037181771275e+11	1.823348000868e+02	1.383425577962e+03	1.226666444816e-01
3.037181771275e+11	1.865962923182e+02	1.382868751139e+03	1.440992492272e-01
3.037181771275e+11	1.909573832878e+02	1.382298910271e+03	1.660327724951e-01
3.037181771275e+11	1.954204007974e+02	1.381715751198e+03	1.884789216520e-01
3.037181771275e+11	1.999877270535e+02	1.381213428384e+03	2.070600272810e-01
3.037181771275e+11	2.046617999392e+02	1.381559450186e+03	1.861088354093e-01
3.037181771275e+11	2.094451143151e+02	1.381913559140e+03	1.646679765001e-01
3.037181771275e+11	2.143402233515e+02	1.382275944256e+03	1.427260061540e-01
3.037181771275e+11	2.193497398905e+02	1.382646798965e+03	1.202712124953e-01
3.037181771275e+11	2.244763378413e+02	1.383945545804e+03	1.000000000000e-01
3.037181771275e+11	2.297227536071e+02	1.392315472335e+03	1.000000000000e-01
3.037181771275e+11	2.350917875457e+02	1.400881019102e+03	1.000000000000e-01
3.037181771275e+11	2.405863054644e+02	1.409646758104e+03	1.000000000000e-01
3.037181771275e+11	2.462092401495e+02	1.418617368193e+03	1.000000000000e-01
3.037181771275e+11	2.519635929317e+02	1.402928546101e+03	1.048260163768e-01
3.037181771275e+11	2.578524352884e+02	1.223343181744e+03	1.414989084273e-01
3.037181771275e+11	2.638789104829e+02	1.039560584414e+03	1.790289119260e-01
3.037181771275e+11	2.700462352421e+02	8.514826572270e+02	2.174360591093e-01
3.037181771275e+11	2.763577014736e+02	6.590090105985e+02	2.567408504025e-01
3.037181771275e+11	2.828166780230e+02	4.919098383854e+02	2.908713524404e-01
3.037181771275e+11	2.894266124717e+02	4.921546219290e+02	2.908713524404e-01
3.037181771275e+11	2.961910329773e+02	4.924051265044e+02	2.908713524404e-01
3.037181771275e+11	3.031135501568e+02	4.926614858222e+02	2.908713524404e-01
3.037181771275e+11	3.101978590138e+02	4.929238367184e+02	2.908713524404e-01
3.037181771275e+11	3.174477409109e+02	4.930932014307e+02	2.908713524404e-01
3.037181771275e+11	3.248670655878e+02	4.927651701333e+02	2.908713524404e-01
3.037181771275e+11	3.324597932271e+02	4.924294721544e+02	2.908713524404e-01
3.037181771275e+11	3.402299765678e+02	4.920859283100e+02	2.908713524404e-01
3.037181771275e+11	3.481817630689e+02	4.917343552280e+02	2.908713524404e-01
3.037181771275e+11	3.563193971229e+02	5.234041656658e+02	2.908713524404e-01
3.037181771275e+11	3.646472223213e+02	7.001511832969e+02	2.908713524404e-01
3.037181771275e+11	3.731696837733e+02	8.810290966329e+02	2.908713524404e-01
3.037181771275e+11	3.818913304782e+02	1.066134452136e+03	2.908713524404e-01
3.037181771275e+11	3.908168177536e+02	1.255566052735e+03	2.908713524404e-01
3.037181771275e+11	3.999509097204e+02	1.408927098574e+03	2.908713524404e-01
3.037181771275e+11	4.092984818452e+02	1.401996548623e+03	2.908713524404e-01
3.037181771275e+11	4.188645235435e+02	1.394904019253e+03	2.908713524404e-01
3.037181771275e+11	4.286541408421e+02	1.387645724715e+03	2.908713524404e-01
3.037181771275e+11	4.386725591048e+02	1.380217790779e+03	2.908713524404e-01
3.037181771275e+11	4.489251258219e+02	1.373747488853e+03	2.838711385214e-01
3.037181771275e+11	4.594173134636e+02	1.371263387957e+03	2.511044846343e-01
3.037181771275e+11	4.701547224022e+02	1.368721229155e+03	2.175720151106e-01
3.037181771275e+11	4.811430839003e+02	1.366119655529e+03	1.832558314616e-01
3.037181771275e+11	4.923882631707e+02	1.363457278448e+03	1.481376168785e-01
3.037181771275e+11	5.038962625065e+02	1.361342018572e+03	1.200459606990e-01
3.037181771275e+11	5.156732244855e+02	1.361202729641e+03	1.173817297055e-01
3.037181771275e+11	5.277254352484e+02	1.361060185278e+03	1.146552308417e-01
3.037181771275e+11	5.400593278542e+02	1.360914309397e+03	1.118650087955e-01
3.037181771275e+11	5.526814857145e+02	1.360765024134e+03	1.090095742414e-01
3.037181771275e+11	5.655986461065e+02	1.360610806497e+03	1.073028390216e-01
3.037181771275e+11	5.788177037701e+02	1.360448604231e+03	1.092449275583e-01
3.037181771275e+11	5.923457145876e+02	1.360282611006e+03	1.112324061971e-01
3.037181771275e+11	6.061898993498e+02	1.360112738221e+03	1.132663357865e-01
3.037181771275e+11	6.203576476104e+02	1.359938895203e+03	1.153478019687e-01
3.037181771275e+11	6.348565216305e+02	1.359738522793e+03	1.174133694852e-01
3.037181771275e+11	6.496942604146e+02	1.359470966341e+03	1.193476466191e-01
3.037181771275e+11	6.648787838417e+02	1.359197156614e+03	1.213271312887e-01
3.037181771275e+11	6.804181968927e+02	1.358916947462e+03	1.233528800754e-01
3.037181771275e+11	6.963207939764e+02	1.358630189317e+03	1.254259742547e-01
3.037181771275e+11	7.125950633568e+02	1.358357890448e+03	1.284450075235e-01
3.037181771275e+11	7.292496916841e+02	1.358133375586e+03	1.338311128279e-01
3.037181771275e+11	7.462935686310e+02	1.357903613407e+03	1.393431011008e-01
3.037181771275e+11	7.637357916378e+02	1.357668481273e+03	1.449839144538e-01
3.037181771275e+11	7.815856707684e+02	1.357427853679e+03	1.507565637606e-01
3.037181771275e+11	7.998527336797e+02	1.357178634556e+03	1.550003359303e-01
3.037181771275e+11	8.185467307069e+02	1.356916585755e+03	1.554159661519e-01
3.037181771275e+11	8.376776400683e+02	1.356648412402e+03	1.558413103994e-01
3.037181771275e+11	8.572556731909e+02	1.356373971356e+03	1.562765957069e-01
3.037181771275e+11	8.772912801613e+02	1.356093116129e+03	1.567220544150e-01
3.037181771275e+11	8.977951553033e+02	1.355802026181e+03	1.569045869957e-01
3.037181771275e+11	9.187782428863e+02	1.355496120016e+03	1.564946947867e-01
3.037181771275e+11	9.402517429670e+02	1.355183064274e+03	1.560752226595e-01
3.037181771275e+11	9.622271173675e+02	1.354862691856e+03	1.556459467142e-01
3.037181771275e+11	9.847160957934e+02	1.354534831758e+03	1.552066378180e-01
3.037181771275e+11	1.007730682094e+03	1.354192260169e+03	1.544241257752e-01
3.037181771275e+11	1.031283160672e+03	1.353827420547e+03	1.529497122459e-01
3.037181771275e+11	1.055386103037e+03	1.353454053966e+03	1.514408390204e-01
3.037181771275e+11	1.080052374516e+03	1.353071961137e+03	1.498967007138e-01
3.037181771275e+11	1.105295141126e+03	1.352680938112e+03	1.483164731176e-01
3.037181771275e+11	1.131127876594e+03	1.352279632119e+03	1.479196250650e-01
3.037181771275e+11	1.157564369553e+03	1.351866797511e+03	1.498061422620e-01
3.037181771275e+11	1.184618730903e+03	1.351444314215e+03	1.517367507589e-01
3.037181771275e+11	1.212305401338e+03	1.351011956724e+03	1.537124810490e-01
3.037181771275e+11	1.240639159059e+03	1.350569494262e+03	1.557343877095e-01
3.037181771275e+11	1.269635127660e+03	1.350108822434e+03	1.567207591559e-01
3.037181771275e+11	1.299308784200e+03	1.349623635330e+03	1.558381680083e-01
3.037181771275e+11	1.329675967466e+03	1.349127108532e+03	1.549349491180e-01
3.037181771275e+11	1.360752886424e+03	1.348618977008e+03	1.540106203778e-01
3.037181771275e+11	1.392556128874e+03	1.348098969537e+03	1.530646884123e-01
3.037181771275e+11	1.425102670303e+03	1.347552725925e+03	1.527562356448e-01
3.037181771275e+11	1.458409882944e+03	1.346970797620e+03	1.535139826233e-01
3.037181771275e+11	1.492495545052e+03	1.346375268603e+03	1.542894395115e-01
3.037181771275e+11	1.527377850391e+03	1.345765821002e+03	1.550830202219e-01
3.037181771275e+11	1.563075417946e+03	1.345142129515e+03	1.558951483409e-01
3.037181771275e+11	1.599607301861e+03	1.344481305007e+03	1.566459810471e-01
3.037181771275e+11	1.636993001612e+03	1.343770808245e+03	1.572925480367e-01
3.037181771275e+11	1.675252472408e+03	1.343043705897e+03	1.579542264597e-01
3.037181771275e+11	1.714406135852e+03	1.342299609858e+03	1.586313694977e-01
3.037181771275e+11	1.754474890833e+03	1.341538122957e+03	1.593243385863e-01
3.037181771275e+11	1.795480124688e+03	1.340731878717e+03	1.602903852399e-01
3.037181771275e+11	1.837443724611e+03	1.339868608403e+03	1.616428241501e-01
3.037181771275e+11	1.880388089341e+03	1.338985161909e+03	1.630268719901e-01
3.037181771275e+11	1.924336141116e+03	1.338081067682e+03	1.644432675176e-01
3.037181771275e+11	1.969311337907e+03	1.337155843146e+03	1.658927667561e-01
3.037181771275e+11	2.015337685942e+03	1.336178340145e+03	1.672123618389e-01
3.037181771275e+11	2.062439752514e+03	1.335137438882e+03	1.683461333211e-01
3.037181771275e+11	2.110642679102e+03	1.334072209885e+03	1.695064030820e-01
3.037181771275e+11	2.159972194783e+03	1.332982084570e+03	1.706937904342e-01
3.037181771275e+11	2.210454629971e+03	1.331866481066e+03	1.719089291645e-01
3.037181771275e+11	2.262116930469e+03	1.330688272686e+03	1.743199980851e-01
3.037181771275e+11	2.314986671851e+03	1.329437359342e+03	1.782309818527e-01
3.037181771275e+11	2.369092074183e+03	1.328157209903e+03	1.822333723454e-01
3.037181771275e+11	2.424462017082e+03	1.326847141068e+03	1.863293059028e-01
3.037181771275e+11	2.481126055138e+03	1.325506453569e+03	1.905209687945e-01
3.037181771275e+11	2.539114433680e+03	1.324094415631e+03	1.967650099997e-01
3.037181771275e+11	2.598458104929e+03	1.322603111660e+03	2.054145533253e-01
3.037181771275e+11	2.659188744513e+03	1.321076953233e+03	2.142662520358e-01
3.037181771275e+11	2.721338768375e+03	1.319515125739e+03	2.233248308660e-01
3.037181771275e+11	2.784941350081e+03	1.317916795527e+03	2.325951249766e-01
3.037181771275e+11	2.850030438518e+03	1.316251752794e+03	2.450715961333e-01
3.037181771275e+11	2.916640776024e+03	1.314516049127e+03	2.610724829960e-01
3.037181771275e+11	2.984807916924e+03	1.312739778943e+03	2.774473393643e-01
3.037181771275e+11	3.054568246515e+03	1.310921994130e+03	2.942049055784e-01
3.037181771275e+11	3.125959000482e+03	1.309061724417e+03	3.113541262555e-01
3.037181771275e+11	3.199018284775e+03	1.307158504576e+03	3.274080169164e-01
3.037181771275e+11	3.273785095949e+03	1.305211336917e+03	3.423235949884e-01
3.037181771275e+11	3.350299341977e+03	1.303218660448e+03	3.575877769476e-01
3.037181771275e+11	3.428601863557e+03	1.301179411545e+03	3.732087102939e-01
3.037181771275e+11	3.508734455903e+03	1.299092501728e+03	3.891947329488e-01
3.037181771275e+11	3.590739891061e+03	1.296987541092e+03	3.961717025945e-01
3.037181771275e+11	3.674661940737e+03	1.294862459477e+03	3.944324232077e-01
3.037181771275e+11	3.760545399658e+03	1.292687710882e+03	3.926524937333e-01
3.037181771275e+11	3.848436109487e+03	1.290462134500e+03	3.908309641057e-01
3.037181771275e+11	3.938380983288e+03	1.288184542396e+03	3.889668620544e-01
3.037181771275e+11	4.030428030568e+03	1.285856507032e+03	3.847142675977e-01
3.037181771275e+11	4.124626382901e+03	1.283476529279e+03	3.782866373194e-01
3.037181771275e+11	4.221026320157e+03	1.281040927165e+03	3.717087817605e-01
3.037181771275e+11	4.319679297334e+03	1.278548400650e+03	3.649771898861e-01
3.037181771275e+11	4.420637972029e+03	1.275997619306e+03	3.580882686019e-01
3.037181771275e+11	4.523956232538e+03	1.273398552089e+03	3.523525067680e-01
3.037181771275e+11	4.629689226627e+03	1.270748118070e+03	3.475704065352e-01
3.037181771275e+11	4.737893390963e+03	1.268035738641e+03	3.426765400187e-01
3.037181771275e+11	4.848626481239e+03	1.265259966027e+03	3.376682950394e-01
3.037181771275e+11	4.961947603003e+03	1.262419318613e+03	3.325429983670e-01
3.037181771275e+11	5.077917243205e+03	1.259543001096e+03	3.278346712057e-01
3.037181771275e+11	5.196597302486e+03	1.256623224221e+03	3.234315308118e-01
3.037181771275e+11	5.318051128214e+03	1.253635206908e+03	3.189254811073e-01
3.037181771275e+11	5.442343548300e+03	1.250577354256e+03	3.143141169165e-01
3.037181771275e+11	5.569540905800e+03	1.247448034088e+03	3.095949768504e-01
3.037181771275e+11	5.699711094326e+03	1.244305523867e+03	3.059107000245e-01
3.037181771275e+11	5.832923594286e+03	1.241132884718e+03	3.029677854855e-01
3.037181771275e+11	5.969249509971e+03	1.237886095285e+03	2.999560897404e-01
3.037181771275e+11	6.108761607505e+03	1.234563422543e+03	2.968740052489e-01
3.037181771275e+11	6.251534353690e+03	1.231163092963e+03	2.937198868993e-01
3.037181771275e+11	6.397643955748e+03	1.227765188302e+03	2.916377512009e-01
3.037181771275e+11	6.547168402005e+03	1.224343100417e+03	2.902796229950e-01
3.037181771275e+11	6.700187503510e+03	1.220841032182e+03	2.888897528903e-01
3.037181771275e+11	6.856782936642e+03	1.217257114314e+03	2.874673990213e-01
3.037181771275e+11	7.017038286704e+03	1.213589433839e+03	2.860118021840e-01
3.037181771275e+11	7.181039092537e+03	1.209929599651e+03	2.851877553372e-01
3.037181771275e+11	7.348872892180e+03	1.206243067019e+03	2.847629864198e-01
3.037181771275e+11	7.520629269592e+03	1.202470373487e+03	2.843282898888e-01
3.037181771275e+11	7.696399902471e+03	1.198609505323e+03	2.838834337180e-01
3.037181771275e+11	7.876278611187e+03	1.194658401725e+03	2.834281804583e-01
3.037181771275e+11	8.060361408861e+03	1.190724683097e+03	2.839429006458e-01
3.037181771275e+11	8.248746552615e+03	1.186763291626e+03	2.850439670325e-01
3.037181771275e+11	8.441534596013e+03	1.182709315312e+03	2.861707673211e-01
3.037181771275e+11	8.638828442740e+03	1.178560590279e+03	2.873239029592e-01
3.037181771275e+11	8.840733401525e+03	1.174314902080e+03	2.885039894511e-01
3.037181771275e+11	9.047357242349e+03	1.170089707537e+03	2.887807897850e-01
3.037181771275e+11	9.258810253974e+03	1.165830977402e+03	2.885570032359e-01
3.037181771275e+11	9.475205302807e+03	1.161472713084e+03	2.883279863927e-01
3.037181771275e+11	9.696657893146e+03	1.157012588290e+03	2.880936170139e-01
3.037181771275e+11	9.923286228833e+03	1.152448222358e+03	2.878537700012e-01
3.037181771275e+11	1.015521127635e+04	1.147872206224e+03	2.870318994361e-01
3.037181771275e+11	1.039255682937e+04	1.143237305659e+03	2.858992649624e-01
3.037181771275e+11	1.063544957486e+04	1.138494079132e+03	2.847401587838e-01
3.037181771275e+11	1.088401916069e+04	1.133639994869e+03	2.835539622091e-01
3.037181771275e+11	1.113839826483e+04	1.128672461926e+03	2.823400420869e-01
3.037181771275e+11	1.139872266616e+04	1.123668070743e+03	2.825537146459e-01
3.037181771275e+11	1.166513131698e+04	1.118583866157e+03	2.834549297719e-01
3.037181771275e+11	1.193776641714e+04	1.113380834566e+03	2.843772079163e-01
3.037181771275e+11	1.221677348997e+04	1.108056198768e+03	2.853210413598e-01
3.037181771275e+11	1.250230145991e+04	1.102607116654e+03	2.862869338885e-01
3.037181771275e+11	1.279450273208e+04	1.097137902963e+03	2.876547314229e-01
3.037181771275e+11	1.309353327354e+04	1.091587350226e+03	2.892189543434e-01
3.037181771275e+11	1.339955269659e+04	1.085907071088e+03	2.908197359669e-01
3.037181771275e+11	1.371272434398e+04	1.080094033610e+03	2.924579307362e-01
3.037181771275e+11	1.403321537605e+04	1.074145134991e+03	2.941344130637e-01
3.037181771275e+11	1.436119685999e+04	1.068153853133e+03	2.949624936449e-01
3.037181771275e+11	1.469684386112e+04	1.062061199568e+03	2.954549490556e-01
3.037181771275e+11	1.504033553638e+04	1.055826149731e+03	2.959589140351e-01
3.037181771275e+11	1.539185522990e+04	1.049445375564e+03	2.964746575825e-01
3.037181771275e+11	1.575159057092e+04	1.042915471228e+03	2.970024549843e-01
3.037181771275e+11	1.611973357388e+04	1.036357198288e+03	2.976933802446e-01
3.037181771275e+11	1.649648074098e+04	1.029691351896e+03	2.984559237315e-01
3.037181771275e+11	1.688203316700e+04	1.022869712684e+03	2.992362892312e-01
3.037181771275e+11	1.727659664669e+04	1.015888639494e+03	3.000348932763e-01
3.037181771275e+11	1.768038178457e+04	1.008744406068e+03	3.008521621343e-01
3.037181771275e+11	1.809360410739e+04	1.001751325481e+03	3.020981773399e-01
3.037181771275e+11	1.851648417912e+04	9.947020770135e+02	3.035114475360e-01
3.037181771275e+11	1.894924771874e+04	9.874880749300e+02	3.049577483985e-01
3.037181771275e+11	1.939212572066e+04	9.801054686424e+02	3.064378519135e-01
3.037181771275e+11	1.984535457806e+04	9.725503175673e+02	3.079525481099e-01
3.037181771275e+11	2.030917620905e+04	9.651718167716e+02	3.082958708053e-01
3.037181771275e+11	2.078383818580e+04	9.577296189748e+02	3.082756755282e-01
3.037181771275e+11	2.126959386669e+04	9.501134836298e+02	3.082550082511e-01
3.037181771275e+11	2.176670253153e+04	9.423193455031e+02	3.082338579426e-01
3.037181771275e+11	2.227542952000e+04	9.343430443496e+02	3.082122133133e-01
3.037181771275e+11	2.279604637319e+04	9.264709384755e+02	3.072063953173e-01
3.037181771275e+11	2.332883097864e+04	9.184961633157e+02	3.059018336562e-01
3.037181771275e+11	2.387406771861e+04	9.103350033168e+02	3.045667820426e-01
3.037181771275e+11	2.443204762186e+04	9.019831023297e+02	3.032005278716e-01
3.037181771275e+11	2.500306851906e+04	8.934360023946e+02	3.018023418832e-01
3.037181771275e+11	2.558743520169e+04	8.850237726990e+02	3.017528494162e-01
3.037181771275e+11	2.618545958474e+04	8.764995627409e+02	3.020515508044e-01
3.037181771275e+11	2.679746087326e+04	8.677761266641e+02	3.023572333813e-01
3.037181771275e+11	2.742376573265e+04	8.588488081959e+02	3.026700603098e-01
3.037181771275e+11	2.806470846310e+04	8.497128422382e+02	3.029901985663e-01
3.037181771275e+11	2.872063117798e+04	8.406579914333e+02	3.039233166657e-01
3.037181771275e+11	2.939188398647e+04	8.314584234915e+02	3.050157487845e-01
3.037181771275e+11	3.007882518043e+04	8.220438451003e+02	3.061337130068e-01
3.037181771275e+11	3.078182142565e+04	8.124092310788e+02	3.072778060637e-01
3.037181771275e+11	3.150124795755e+04	8.025494387985e+02	3.084486386332e-01
3.037181771275e+11	3.223748878149e+04	7.927211951901e+02	3.102631131658e-01
3.037181771275e+11	3.299093687771e+04	7.827162537963e+02	3.122446809156e-01
3.037181771275e+11	3.376199441111e+04	7.724774789269e+02	3.142725614677e-01
3.037181771275e+11	3.455107294592e+04	7.619994054730e+02	3.163478372358e-01
3.037181771275e+11	3.535859366535e+04	7.512764405964e+02	3.184716159312e-01
3.037181771275e+11	3.618498759643e+04	7.409687199000e+02	3.206715347295e-01
3.037181771275e+11	3.703069584005e+04	7.305389571532e+02	3.229276009551e-01
3.037181771275e+11	3.789616980645e+04	7.198654320917e+02	3.252363955063e-01
3.037181771275e+11	3.878187145611e+04	7.089424475518e+02	3.275991507388e-01
3.037181771275e+11	3.968827354637e+04	6.977641732168e+02	3.300171278108e-01
3.037181771275e+11	4.061585988377e+04	6.874464857579e+02	3.327406973287e-01
3.037181771275e+11	4.156512558226e+04	6.770622490431e+02	3.355666861457e-01
3.037181771275e+11	4.253657732750e+04	6.664353140388e+02	3.384587234044e-01
3.037181771275e+11	4.353073364732e+04	6.555600084496e+02	3.414183527755e-01
3.037181771275e+11	4.454812518845e+04	6.444305274080e+02	3.444471540082e-01
3.037181771275e+11	4.558929499981e+04	6.340486731580e+02	3.458986833733e-01
3.037181771275e+11	4.665479882234e+04	6.235588184963e+02	3.471639440307e-01
3.037181771275e+11	4.774520538566e+04	6.128237970638e+02	3.484587761054e-01
3.037181771275e+11	4.886109671160e+04	6.018378788721e+02	3.497838707346e-01
3.037181771275e+11	5.000306842491e+04	5.905952000126e+02	3.511399352087e-01
3.037181771275e+11	5.117173007115e+04	5.798375231488e+02	3.514654968055e-01
3.037181771275e+11	5.236770544205e+04	5.689124686926e+02	3.516792764228e-01
3.037181771275e+11	5.359163290849e+04	5.577320760636e+02	3.518980524543e-01
3.037181771275e+11	5.484416576121e+04	5.462903775495e+02	3.521219416751e-01
3.037181771275e+11	5.612597255955e+04	5.345812659617e+02	3.523510635898e-01
3.037181771275e+11	5.743773748827e+04	5.235694308958e+02	3.530733287898e-01
3.037181771275e+11	5.878016072275e+04	5.123895205369e+02	3.538573333968e-01
3.037181771275e+11	6.015395880275e+04	5.009483155644e+02	3.546596616016e-01
3.037181771275e+11	6.155986501484e+04	4.892397090531e+02	3.554807416596e-01
3.037181771275e+11	6.299862978381e+04	4.772574513483e+02	3.563210118354e-01
3.037181771275e+11	6.447102107324e+04	4.662532353617e+02	3.557352545200e-01
3.037181771275e+11	6.597782479540e+04	4.550827368468e+02	3.550313474122e-01
3.037181771275e+11	6.751984523072e+04	4.436511636901e+02	3.543109887293e-01
3.037181771275e+11	6.909790545716e+04	4.319524141074e+02	3.535737939682e-01
3.037181771275e+11	7.071284778943e+04	4.199802437053e+02	3.528193696397e-01
3.037181771275e+11	7.236553422870e+04	4.097207692410e+02	3.560133082835e-01
3.037181771275e+11	7.405684692262e+04	3.993275974848e+02	3.594930525689e-01
3.037181771275e+11	7.578768863626e+04	3.886915186111e+02	3.630541247371e-01
3.037181771275e+11	7.755898323389e+04	3.778068554437e+02	3.666984255669e-01
3.037181771275e+11	7.937167617218e+04	3.666677981206e+02	3.704279002619e-01
3.037181771275e+11	8.122673500480e+04	3.571738179397e+02	3.638553567500e-01
3.037181771275e+11	8.312514989891e+04	3.475244123950e+02	3.567667986495e-01
3.037181771275e+11	8.506793416364e+04	3.376494828869e+02	3.495125681964e-01
3.037181771275e+11	8.705612479100e+04	3.275437585149e+02	3.420887933300e-01
3.037181771275e+11	8.909078300934e+04	3.172018451878e+02	3.344915114923e-01
