 9.8954649  1.5552E+02  2.443761  3710.4  2.3015E+00
 9.8665030  1.5644E+02  2.439902  3716.3  2.3062E+00
 9.8375734  1.5735E+02  2.436043  3722.3  2.3109E+00
 9.8086768  1.5827E+02  2.432184  3728.2  2.3156E+00
 9.7798137  1.5919E+02  2.428324  3734.1  2.3203E+00
 9.7509843  1.6011E+02  2.424465  3740.0  2.3249E+00
 9.7221889  1.6104E+02  2.420606  3745.9  2.3296E+00
 9.6934280  1.6196E+02  2.416747  3751.8  2.3342E+00
 9.6647017  1.6289E+02  2.412887  3757.7  2.3388E+00
 9.6360105  1.6382E+02  2.409028  3763.6  2.3435E+00
 9.6073547  1.6475E+02  2.405169  3769.4  2.3481E+00
 9.5787345  1.6569E+02  2.401310  3775.3  2.3527E+00
 9.5501502  1.6662E+02  2.397450  3781.2  2.3573E+00
 9.5216021  1.6756E+02  2.393591  3787.0  2.3619E+00
 9.4930906  1.6850E+02  2.389732  3792.9  2.3665E+00
 9.4646158  1.6945E+02  2.385873  3798.7  2.3711E+00
 9.4361782  1.7039E+02  2.382013  3804.6  2.3756E+00
 9.4077779  1.7134E+02  2.378154  3810.4  2.3802E+00
 9.3794153  1.7229E+02  2.374295  3816.3  2.3848E+00
 9.3510906  1.7324E+02  2.370436  3822.2  2.3893E+00
 9.3228042  1.7419E+02  2.366576  3828.0  2.3939E+00
 9.2945562  1.7514E+02  2.362717  3833.9  2.3984E+00
 9.2663471  1.7610E+02  2.358858  3839.7  2.4030E+00
 9.2381770  1.7706E+02  2.354999  3845.6  2.4075E+00
 9.2100462  1.7802E+02  2.351139  3851.5  2.4120E+00
 9.1819551  1.7898E+02  2.347280  3857.3  2.4165E+00
 9.1539037  1.7995E+02  2.343421  3863.2  2.4211E+00
 9.1258926  1.8091E+02  2.339562  3869.1  2.4256E+00
 9.0979218  1.8188E+02  2.335702  3875.0  2.4301E+00
 9.0699916  1.8285E+02  2.331843  3880.9  2.4345E+00
 9.0421024  1.8383E+02  2.327984  3886.8  2.4390E+00
 9.0142544  1.8480E+02  2.324125  3892.7  2.4435E+00
 8.9864478  1.8578E+02  2.320265  3898.6  2.4480E+00
