# Earth_isothermal_iron_silicate_2layer
# Calculated total mass (Me): 1.0000047960
# Calculated total radius (Re): 0.9708381730
# Calculated surface pressure (bar): 45.5529589543
# Calculated surface density (kg m-3): 4000.1724453762
# Mass at layer boundaries (Me): 0.3250247227 1.0000047960
# Radius at layer boundaries (Re): 0.5147559253 0.9708381730
# Pressure at layer boundaries (GPa): 154.6710003733 0.0045552959
# Temperature at layer boundaries (K): 300.0000000000 300.0000000000
# M (kg)	R (m)	P (Pa)	rho (kg m-3)	T (K)	layer
2.8692410532e+24	4.2285100000e+06	9.5782017423e+10	5262.2816196148	300.0000000000	N/A
2.8693592916e+24	4.2286100000e+06	9.5776381408e+10	5262.2271302369	300.0000000000	N/A
2.8694775344e+24	4.2287100000e+06	9.5770745486e+10	5262.1726417550	300.0000000000	N/A
2.8695957816e+24	4.2288100000e+06	9.5765109657e+10	5262.1181541691	300.0000000000	N/A
2.8697140331e+24	4.2289100000e+06	9.5759473920e+10	5262.0636674792	300.0000000000	N/A
2.8698322890e+24	4.2290100000e+06	9.5753838276e+10	5262.0091816851	300.0000000000	N/A
2.8699505493e+24	4.2291100000e+06	9.5748202724e+10	5261.9546967868	300.0000000000	N/A
2.8700688140e+24	4.2292100000e+06	9.5742567266e+10	5261.9002127842	300.0000000000	N/A
2.8701870830e+24	4.2293100000e+06	9.5736931899e+10	5261.8457296773	300.0000000000	N/A
2.8703053564e+24	4.2294100000e+06	9.5731296626e+10	5261.7912474660	300.0000000000	N/A
2.8704236341e+24	4.2295100000e+06	9.5725661445e+10	5261.7367661502	300.0000000000	N/A
2.8705419162e+24	4.2296100000e+06	9.5720026357e+10	5261.6822857299	300.0000000000	N/A
2.8706602027e+24	4.2297100000e+06	9.5714391361e+10	5261.6278062049	300.0000000000	N/A
2.8707784936e+24	4.2298100000e+06	9.5708756458e+10	5261.5733275753	300.0000000000	N/A
2.8708967888e+24	4.2299100000e+06	9.5703121647e+10	5261.5188498408	300.0000000000	N/A
2.8710150884e+24	4.2300100000e+06	9.5697486929e+10	5261.4643730016	300.0000000000	N/A
2.8711333924e+24	4.2301100000e+06	9.5691852304e+10	5261.4098970575	300.0000000000	N/A
2.8712517007e+24	4.2302100000e+06	9.5686217771e+10	5261.3554220083	300.0000000000	N/A
2.8713700134e+24	4.2303100000e+06	9.5680583331e+10	5261.3009478542	300.0000000000	N/A
2.8714883304e+24	4.2304100000e+06	9.5674948983e+10	5261.2464745949	300.0000000000	N/A
2.8716066519e+24	4.2305100000e+06	9.5669314728e+10	5261.1920022305	300.0000000000	N/A
2.8717249777e+24	4.2306100000e+06	9.5663680566e+10	5261.1375307608	300.0000000000	N/A
2.8718433079e+24	4.2307100000e+06	9.5658046496e+10	5261.0830601859	300.0000000000	N/A
2.8719616424e+24	4.2308100000e+06	9.5652412518e+10	5261.0285905055	300.0000000000	N/A
2.8720799813e+24	4.2309100000e+06	9.5646778633e+10	5260.9741217197	300.0000000000	N/A
2.8721983246e+24	4.2310100000e+06	9.5641144841e+10	5260.9196538283	300.0000000000	N/A
2.8723166722e+24	4.2311100000e+06	9.5635511141e+10	5260.8651868314	300.0000000000	N/A
2.8724350243e+24	4.2312100000e+06	9.5629877533e+10	5260.8107207288	300.0000000000	N/A
2.8725533807e+24	4.2313100000e+06	9.5624244018e+10	5260.7562555205	300.0000000000	N/A
2.8726717414e+24	4.2314100000e+06	9.5618610596e+10	5260.7017912063	300.0000000000	N/A
2.8727901065e+24	4.2315100000e+06	9.5612977266e+10	5260.6473277863	300.0000000000	N/A
2.8729084760e+24	4.2316100000e+06	9.5607344028e+10	5260.5928652604	300.0000000000	N/A
2.8730268499e+24	4.2317100000e+06	9.5601710883e+10	5260.5384036284	300.0000000000	N/A
2.8731452281e+24	4.2318100000e+06	9.5596077831e+10	5260.4839428904	300.0000000000	N/A
2.8732636107e+24	4.2319100000e+06	9.5590444871e+10	5260.4294830463	300.0000000000	N/A
2.8733819977e+24	4.2320100000e+06	9.5584812003e+10	5260.3750240959	300.0000000000	N/A
2.8735003890e+24	4.2321100000e+06	9.5579179227e+10	5260.3205660392	300.0000000000	N/A
2.8736187848e+24	4.2322100000e+06	9.5573546545e+10	5260.2661088762	300.0000000000	N/A
2.8737371848e+24	4.2323100000e+06	9.5567913954e+10	5260.2116526067	300.0000000000	N/A
2.8738555893e+24	4.2324100000e+06	9.5562281456e+10	5260.1571972308	300.0000000000	N/A
2.8739739981e+24	4.2325100000e+06	9.5556649050e+10	5260.1027427483	300.0000000000	N/A
2.8740924113e+24	4.2326100000e+06	9.5551016737e+10	5260.0482891591	300.0000000000	N/A
2.8742108289e+24	4.2327100000e+06	9.5545384516e+10	5259.9938364633	300.0000000000	N/A
2.8743292508e+24	4.2328100000e+06	9.5539752388e+10	5259.9393846607	300.0000000000	N/A
2.8744476771e+24	4.2329100000e+06	9.5534120352e+10	5259.8849337513	300.0000000000	N/A
2.8745661077e+24	4.2330100000e+06	9.5528488408e+10	5259.8304837349	300.0000000000	N/A
2.8746845428e+24	4.2331100000e+06	9.5522856557e+10	5259.7760346116	300.0000000000	N/A
2.8748029822e+24	4.2332100000e+06	9.5517224798e+10	5259.7215863812	300.0000000000	N/A
2.8749214260e+24	4.2333100000e+06	9.5511593131e+10	5259.6671390437	300.0000000000	N/A
2.8750398741e+24	4.2334100000e+06	9.5505961557e+10	5259.6126925991	300.0000000000	N/A
2.8751583266e+24	4.2335100000e+06	9.5500330075e+10	5259.5582470471	300.0000000000	N/A
2.8752767835e+24	4.2336100000e+06	9.5494698685e+10	5259.5038023879	300.0000000000	N/A
2.8753952448e+24	4.2337100000e+06	9.5489067388e+10	5259.4493586212	300.0000000000	N/A
2.8755137104e+24	4.2338100000e+06	9.5483436183e+10	5259.3949157471	300.0000000000	N/A
2.8756321804e+24	4.2339100000e+06	9.5477805070e+10	5259.3404737655	300.0000000000	N/A
2.8757506548e+24	4.2340100000e+06	9.5472174050e+10	5259.2860326763	300.0000000000	N/A
2.8758691335e+24	4.2341100000e+06	9.5466543122e+10	5259.2315924793	300.0000000000	N/A
2.8759876166e+24	4.2342100000e+06	9.5460912286e+10	5259.1771531747	300.0000000000	N/A
2.8761061041e+24	4.2343100000e+06	9.5455281542e+10	5259.1227147623	300.0000000000	N/A
2.8762245959e+24	4.2344100000e+06	9.5449650891e+10	5259.0682772419	300.0000000000	N/A
2.8763430921e+24	4.2345100000e+06	9.5444020332e+10	5259.0138406137	300.0000000000	N/A
2.8764615927e+24	4.2346100000e+06	9.5438389865e+10	5258.9594048774	300.0000000000	N/A
2.8765800977e+24	4.2347100000e+06	9.5432759491e+10	5258.9049700330	300.0000000000	N/A
2.8766986070e+24	4.2348100000e+06	9.5427129208e+10	5258.8505360805	300.0000000000	N/A
2.8768171207e+24	4.2349100000e+06	9.5421499018e+10	5258.7961030198	300.0000000000	N/A
2.8769356388e+24	4.2350100000e+06	9.5415868921e+10	5258.7416708507	300.0000000000	N/A
2.8770541612e+24	4.2351100000e+06	9.5410238915e+10	5258.6872395733	300.0000000000	N/A
2.8771726880e+24	4.2352100000e+06	9.5404609002e+10	5258.6328091875	300.0000000000	N/A
2.8772912192e+24	4.2353100000e+06	9.5398979180e+10	5258.5783796932	300.0000000000	N/A
2.8774097548e+24	4.2354100000e+06	9.5393349451e+10	5258.5239510903	300.0000000000	N/A
2.8775282947e+24	4.2355100000e+06	9.5387719815e+10	5258.4695233788	300.0000000000	N/A
2.8776468390e+24	4.2356100000e+06	9.5382090270e+10	5258.4150965586	300.0000000000	N/A
2.8777653876e+24	4.2357100000e+06	9.5376460818e+10	5258.3606706296	300.0000000000	N/A
2.8778839407e+24	4.2358100000e+06	9.5370831457e+10	5258.3062455918	300.0000000000	N/A
2.8780024981e+24	4.2359100000e+06	9.5365202189e+10	5258.2518214450	300.0000000000	N/A
2.8781210599e+24	4.2360100000e+06	9.5359573013e+10	5258.1973981893	300.0000000000	N/A
2.8782396260e+24	4.2361100000e+06	9.5353943929e+10	5258.1429758245	300.0000000000	N/A
2.8783581965e+24	4.2362100000e+06	9.5348314938e+10	5258.0885543506	300.0000000000	N/A
2.8784767714e+24	4.2363100000e+06	9.5342686038e+10	5258.0341337675	300.0000000000	N/A
2.8785953507e+24	4.2364100000e+06	9.5337057231e+10	5257.9797140752	300.0000000000	N/A
2.8787139343e+24	4.2365100000e+06	9.5331428516e+10	5257.9252952735	300.0000000000	N/A
2.8788325223e+24	4.2366100000e+06	9.5325799892e+10	5257.8708773625	300.0000000000	N/A
2.8789511147e+24	4.2367100000e+06	9.5320171361e+10	5257.8164603420	300.0000000000	N/A
2.8790697114e+24	4.2368100000e+06	9.5314542922e+10	5257.7620442119	300.0000000000	N/A
2.8791883125e+24	4.2369100000e+06	9.5308914576e+10	5257.7076289723	300.0000000000	N/A
2.8793069180e+24	4.2370100000e+06	9.5303286321e+10	5257.6532146229	300.0000000000	N/A
2.8794255279e+24	4.2371100000e+06	9.5297658158e+10	5257.5988011639	300.0000000000	N/A
2.8795441421e+24	4.2372100000e+06	9.5292030088e+10	5257.5443885950	300.0000000000	N/A
2.8796627607e+24	4.2373100000e+06	9.5286402109e+10	5257.4899769163	300.0000000000	N/A
2.8797813837e+24	4.2374100000e+06	9.5280774222e+10	5257.4355661276	300.0000000000	N/A
2.8799000110e+24	4.2375100000e+06	9.5275146428e+10	5257.3811562289	300.0000000000	N/A
2.8800186427e+24	4.2376100000e+06	9.5269518726e+10	5257.3267472201	300.0000000000	N/A
2.8801372788e+24	4.2377100000e+06	9.5263891115e+10	5257.2723391012	300.0000000000	N/A
2.8802559193e+24	4.2378100000e+06	9.5258263597e+10	5257.2179318720	300.0000000000	N/A
2.8803745641e+24	4.2379100000e+06	9.5252636170e+10	5257.1635255326	300.0000000000	N/A
2.8804932133e+24	4.2380100000e+06	9.5247008836e+10	5257.1091200828	300.0000000000	N/A
2.8806118668e+24	4.2381100000e+06	9.5241381594e+10	5257.0547155226	300.0000000000	N/A
2.8807305248e+24	4.2382100000e+06	9.5235754443e+10	5257.0003118519	300.0000000000	N/A
2.8808491871e+24	4.2383100000e+06	9.5230127385e+10	5256.9459090706	300.0000000000	N/A
2.8809678538e+24	4.2384100000e+06	9.5224500419e+10	5256.8915071787	300.0000000000	N/A
2.8810865248e+24	4.2385100000e+06	9.5218873544e+10	5256.8371061761	300.0000000000	N/A
2.8812052003e+24	4.2386100000e+06	9.5213246762e+10	5256.7827060627	300.0000000000	N/A
2.8813238801e+24	4.2387100000e+06	9.5207620072e+10	5256.7283068385	300.0000000000	N/A
2.8814425642e+24	4.2388100000e+06	9.5201993473e+10	5256.6739085033	300.0000000000	N/A
2.8815612528e+24	4.2389100000e+06	9.5196366967e+10	5256.6195110572	300.0000000000	N/A
2.8816799457e+24	4.2390100000e+06	9.5190740552e+10	5256.5651145001	300.0000000000	N/A
2.8817986430e+24	4.2391100000e+06	9.5185114229e+10	5256.5107188318	300.0000000000	N/A
2.8819173447e+24	4.2392100000e+06	9.5179487999e+10	5256.4563240524	300.0000000000	N/A
2.8820360507e+24	4.2393100000e+06	9.5173861860e+10	5256.4019301617	300.0000000000	N/A
2.8821547611e+24	4.2394100000e+06	9.5168235813e+10	5256.3475371596	300.0000000000	N/A
2.8822734759e+24	4.2395100000e+06	9.5162609858e+10	5256.2931450462	300.0000000000	N/A
2.8823921950e+24	4.2396100000e+06	9.5156983995e+10	5256.2387538214	300.0000000000	N/A
2.8825109185e+24	4.2397100000e+06	9.5151358224e+10	5256.1843634850	300.0000000000	N/A
2.8826296464e+24	4.2398100000e+06	9.5145732544e+10	5256.1299740370	300.0000000000	N/A
2.8827483787e+24	4.2399100000e+06	9.5140106957e+10	5256.0755854774	300.0000000000	N/A
2.8828671153e+24	4.2400100000e+06	9.5134481461e+10	5256.0211978060	300.0000000000	N/A
2.8829858563e+24	4.2401100000e+06	9.5128856058e+10	5255.9668110228	300.0000000000	N/A
2.8831046017e+24	4.2402100000e+06	9.5123230746e+10	5255.9124251278	300.0000000000	N/A
2.8832233515e+24	4.2403100000e+06	9.5117605526e+10	5255.8580401208	300.0000000000	N/A
2.8833421056e+24	4.2404100000e+06	9.5111980398e+10	5255.8036560018	300.0000000000	N/A
2.8834608641e+24	4.2405100000e+06	9.5106355361e+10	5255.7492727707	300.0000000000	N/A
2.8835796270e+24	4.2406100000e+06	9.5100730417e+10	5255.6948904275	300.0000000000	N/A
2.8836983942e+24	4.2407100000e+06	9.5095105564e+10	5255.6405089721	300.0000000000	N/A
2.8838171658e+24	4.2408100000e+06	9.5089480803e+10	5255.5861284044	300.0000000000	N/A
2.8839359418e+24	4.2409100000e+06	9.5083856134e+10	5255.5317487244	300.0000000000	N/A
2.8840547222e+24	4.2410100000e+06	9.5078231557e+10	5255.4773699319	300.0000000000	N/A
2.8841735069e+24	4.2411100000e+06	9.5072607072e+10	5255.4229920270	300.0000000000	N/A
2.8842922960e+24	4.2412100000e+06	9.5066982678e+10	5255.3686150095	300.0000000000	N/A
2.8844110895e+24	4.2413100000e+06	9.5061358376e+10	5255.3142388794	300.0000000000	N/A
2.8845298873e+24	4.2414100000e+06	9.5055734166e+10	5255.2598636366	300.0000000000	N/A
2.8846486896e+24	4.2415100000e+06	9.5050110048e+10	5255.2054892810	300.0000000000	N/A
2.8847674962e+24	4.2416100000e+06	9.5044486021e+10	5255.1511158126	300.0000000000	N/A
2.8848863071e+24	4.2417100000e+06	9.5038862086e+10	5255.0967432313	300.0000000000	N/A
2.8850051225e+24	4.2418100000e+06	9.5033238243e+10	5255.0423715370	300.0000000000	N/A
2.8851239422e+24	4.2419100000e+06	9.5027614492e+10	5254.9880007297	300.0000000000	N/A
2.8852427663e+24	4.2420100000e+06	9.5021990832e+10	5254.9336308093	300.0000000000	N/A
2.8853615947e+24	4.2421100000e+06	9.5016367264e+10	5254.8792617758	300.0000000000	N/A
2.8854804276e+24	4.2422100000e+06	9.5010743788e+10	5254.8248936289	300.0000000000	N/A
2.8855992648e+24	4.2423100000e+06	9.5005120404e+10	5254.7705263688	300.0000000000	N/A
2.8857181064e+24	4.2424100000e+06	9.4999497111e+10	5254.7161599953	300.0000000000	N/A
2.8858369523e+24	4.2425100000e+06	9.4993873910e+10	5254.6617945084	300.0000000000	N/A
2.8859558026e+24	4.2426100000e+06	9.4988250800e+10	5254.6074299080	300.0000000000	N/A
2.8860746573e+24	4.2427100000e+06	9.4982627783e+10	5254.5530661939	300.0000000000	N/A
2.8861935164e+24	4.2428100000e+06	9.4977004856e+10	5254.4987033663	300.0000000000	N/A
2.8863123799e+24	4.2429100000e+06	9.4971382022e+10	5254.4443414249	300.0000000000	N/A
2.8864312477e+24	4.2430100000e+06	9.4965759279e+10	5254.3899803697	300.0000000000	N/A
2.8865501199e+24	4.2431100000e+06	9.4960136628e+10	5254.3356202006	300.0000000000	N/A
2.8866689964e+24	4.2432100000e+06	9.4954514069e+10	5254.2812609177	300.0000000000	N/A
2.8867878774e+24	4.2433100000e+06	9.4948891601e+10	5254.2269025207	300.0000000000	N/A
2.8869067627e+24	4.2434100000e+06	9.4943269225e+10	5254.1725450097	300.0000000000	N/A
2.8870256524e+24	4.2435100000e+06	9.4937646940e+10	5254.1181883846	300.0000000000	N/A
2.8871445465e+24	4.2436100000e+06	9.4932024747e+10	5254.0638326453	300.0000000000	N/A
2.8872634449e+24	4.2437100000e+06	9.4926402646e+10	5254.0094777917	300.0000000000	N/A
2.8873823477e+24	4.2438100000e+06	9.4920780636e+10	5253.9551238237	300.0000000000	N/A
2.8875012549e+24	4.2439100000e+06	9.4915158718e+10	5253.9007707414	300.0000000000	N/A
2.8876201664e+24	4.2440100000e+06	9.4909536892e+10	5253.8456637840	300.0000000000	N/A
2.8877390823e+24	4.2441100000e+06	9.4903915158e+10	5253.7903923092	300.0000000000	N/A
2.8878580026e+24	4.2442100000e+06	9.4898293516e+10	5253.7351217427	300.0000000000	N/A
2.8879769272e+24	4.2443100000e+06	9.4892671967e+10	5253.6798520862	300.0000000000	N/A
2.8880958562e+24	4.2444100000e+06	9.4887050510e+10	5253.6245833397	300.0000000000	N/A
2.8882147895e+24	4.2445100000e+06	9.4881429147e+10	5253.5693155030	300.0000000000	N/A
2.8883337272e+24	4.2446100000e+06	9.4875807875e+10	5253.5140485760	300.0000000000	N/A
2.8884526692e+24	4.2447100000e+06	9.4870186696e+10	5253.4587825588	300.0000000000	N/A
2.8885716156e+24	4.2448100000e+06	9.4864565610e+10	5253.4035174513	300.0000000000	N/A
2.8886905664e+24	4.2449100000e+06	9.4858944616e+10	5253.3482532533	300.0000000000	N/A
2.8888095214e+24	4.2450100000e+06	9.4853323715e+10	5253.2929899648	300.0000000000	N/A
2.8889284809e+24	4.2451100000e+06	9.4847702906e+10	5253.2377275858	300.0000000000	N/A
2.8890474447e+24	4.2452100000e+06	9.4842082189e+10	5253.1824661161	300.0000000000	N/A
2.8891664128e+24	4.2453100000e+06	9.4836461565e+10	5253.1272055558	300.0000000000	N/A
2.8892853853e+24	4.2454100000e+06	9.4830841034e+10	5253.0719459046	300.0000000000	N/A
2.8894043622e+24	4.2455100000e+06	9.4825220595e+10	5253.0166871627	300.0000000000	N/A
2.8895233434e+24	4.2456100000e+06	9.4819600248e+10	5252.9614293298	300.0000000000	N/A
2.8896423290e+24	4.2457100000e+06	9.4813979994e+10	5252.9061724059	300.0000000000	N/A
2.8897613189e+24	4.2458100000e+06	9.4808359833e+10	5252.8509163910	300.0000000000	N/A
2.8898803131e+24	4.2459100000e+06	9.4802739764e+10	5252.7956612850	300.0000000000	N/A
2.8899993118e+24	4.2460100000e+06	9.4797119787e+10	5252.7404070878	300.0000000000	N/A
2.8901183148e+24	4.2461100000e+06	9.4791499903e+10	5252.6851537994	300.0000000000	N/A
2.8902373221e+24	4.2462100000e+06	9.4785880111e+10	5252.6299014196	300.0000000000	N/A
2.8903563338e+24	4.2463100000e+06	9.4780260411e+10	5252.5746499485	300.0000000000	N/A
2.8904753498e+24	4.2464100000e+06	9.4774640804e+10	5252.5193993858	300.0000000000	N/A
2.8905943702e+24	4.2465100000e+06	9.4769021289e+10	5252.4641497317	300.0000000000	N/A
2.8907133949e+24	4.2466100000e+06	9.4763401867e+10	5252.4089009859	300.0000000000	N/A
2.8908324240e+24	4.2467100000e+06	9.4757782537e+10	5252.3536531485	300.0000000000	N/A
2.8909514575e+24	4.2468100000e+06	9.4752163300e+10	5252.2984062194	300.0000000000	N/A
2.8910704953e+24	4.2469100000e+06	9.4746544154e+10	5252.2431601984	300.0000000000	N/A
2.8911895375e+24	4.2470100000e+06	9.4740925102e+10	5252.1879150856	300.0000000000	N/A
2.8913085840e+24	4.2471100000e+06	9.4735306141e+10	5252.1326708808	300.0000000000	N/A
2.8914276348e+24	4.2472100000e+06	9.4729687273e+10	5252.0774275840	300.0000000000	N/A
2.8915466901e+24	4.2473100000e+06	9.4724068497e+10	5252.0221851951	300.0000000000	N/A
2.8916657497e+24	4.2474100000e+06	9.4718449814e+10	5251.9669437141	300.0000000000	N/A
2.8917848136e+24	4.2475100000e+06	9.4712831223e+10	5251.9117031408	300.0000000000	N/A
2.8919038819e+24	4.2476100000e+06	9.4707212724e+10	5251.8564634753	300.0000000000	N/A
2.8920229545e+24	4.2477100000e+06	9.4701594317e+10	5251.8012247174	300.0000000000	N/A
2.8921420315e+24	4.2478100000e+06	9.4695976003e+10	5251.7459868670	300.0000000000	N/A
2.8922611128e+24	4.2479100000e+06	9.4690357781e+10	5251.6907499242	300.0000000000	N/A
2.8923801986e+24	4.2480100000e+06	9.4684739652e+10	5251.6355138888	300.0000000000	N/A
2.8924992886e+24	4.2481100000e+06	9.4679121614e+10	5251.5802787607	300.0000000000	N/A
2.8926183830e+24	4.2482100000e+06	9.4673503669e+10	5251.5250445400	300.0000000000	N/A
2.8927374818e+24	4.2483100000e+06	9.4667885817e+10	5251.4698112265	300.0000000000	N/A
2.8928565849e+24	4.2484100000e+06	9.4662268056e+10	5251.4145788201	300.0000000000	N/A
2.8929756924e+24	4.2485100000e+06	9.4656650388e+10	5251.3593473208	300.0000000000	N/A
2.8930948042e+24	4.2486100000e+06	9.4651032812e+10	5251.3041167286	300.0000000000	N/A
2.8932139204e+24	4.2487100000e+06	9.4645415328e+10	5251.2488870433	300.0000000000	N/A
2.8933330409e+24	4.2488100000e+06	9.4639797937e+10	5251.1936582648	300.0000000000	N/A
2.8934521658e+24	4.2489100000e+06	9.4634180637e+10	5251.1384303932	300.0000000000	N/A
2.8935712951e+24	4.2490100000e+06	9.4628563430e+10	5251.0832034284	300.0000000000	N/A
2.8936904287e+24	4.2491100000e+06	9.4622946315e+10	5251.0279773702	300.0000000000	N/A
2.8938095666e+24	4.2492100000e+06	9.4617329293e+10	5250.9727522186	300.0000000000	N/A
2.8939287089e+24	4.2493100000e+06	9.4611712362e+10	5250.9175279735	300.0000000000	N/A
2.8940478556e+24	4.2494100000e+06	9.4606095524e+10	5250.8623046349	300.0000000000	N/A
2.8941670066e+24	4.2495100000e+06	9.4600478778e+10	5250.8070822027	300.0000000000	N/A
2.8942861620e+24	4.2496100000e+06	9.4594862124e+10	5250.7518606768	300.0000000000	N/A
2.8944053217e+24	4.2497100000e+06	9.4589245562e+10	5250.6966400572	300.0000000000	N/A
2.8945244858e+24	4.2498100000e+06	9.4583629093e+10	5250.6414203438	300.0000000000	N/A
2.8946436542e+24	4.2499100000e+06	9.4578012715e+10	5250.5862015365	300.0000000000	N/A
2.8947628270e+24	4.2500100000e+06	9.4572396430e+10	5250.5309836353	300.0000000000	N/A
2.8948820042e+24	4.2501100000e+06	9.4566780237e+10	5250.4757666400	300.0000000000	N/A
2.8950011857e+24	4.2502100000e+06	9.4561164136e+10	5250.4205505507	300.0000000000	N/A
2.8951203716e+24	4.2503100000e+06	9.4555548127e+10	5250.3653353672	300.0000000000	N/A
2.8952395618e+24	4.2504100000e+06	9.4549932211e+10	5250.3101210894	300.0000000000	N/A
2.8953587563e+24	4.2505100000e+06	9.4544316386e+10	5250.2549077174	300.0000000000	N/A
2.8954779553e+24	4.2506100000e+06	9.4538700653e+10	5250.1996952510	300.0000000000	N/A
2.8955971585e+24	4.2507100000e+06	9.4533085013e+10	5250.1444836902	300.0000000000	N/A
2.8957163662e+24	4.2508100000e+06	9.4527469465e+10	5250.0892730349	300.0000000000	N/A
2.8958355782e+24	4.2509100000e+06	9.4521854008e+10	5250.0340632851	300.0000000000	N/A
2.8959547945e+24	4.2510100000e+06	9.4516238644e+10	5249.9788544405	300.0000000000	N/A
2.8960740152e+24	4.2511100000e+06	9.4510623372e+10	5249.9236465013	300.0000000000	N/A
2.8961932403e+24	4.2512100000e+06	9.4505008192e+10	5249.8684394673	300.0000000000	N/A
2.8963124697e+24	4.2513100000e+06	9.4499393104e+10	5249.8132333385	300.0000000000	N/A
2.8964317035e+24	4.2514100000e+06	9.4493778108e+10	5249.7580281148	300.0000000000	N/A
2.8965509416e+24	4.2515100000e+06	9.4488163205e+10	5249.7028237960	300.0000000000	N/A
2.8966701841e+24	4.2516100000e+06	9.4482548393e+10	5249.6476203823	300.0000000000	N/A
2.8967894309e+24	4.2517100000e+06	9.4476933673e+10	5249.5924178734	300.0000000000	N/A
2.8969086821e+24	4.2518100000e+06	9.4471319045e+10	5249.5372162693	300.0000000000	N/A
2.8970279376e+24	4.2519100000e+06	9.4465704510e+10	5249.4820155700	300.0000000000	N/A
2.8971471975e+24	4.2520100000e+06	9.4460090066e+10	5249.4268157753	300.0000000000	N/A
2.8972664618e+24	4.2521100000e+06	9.4454475714e+10	5249.3716168853	300.0000000000	N/A
2.8973857304e+24	4.2522100000e+06	9.4448861454e+10	5249.3164188998	300.0000000000	N/A
2.8975050034e+24	4.2523100000e+06	9.4443247287e+10	5249.2612218187	300.0000000000	N/A
2.8976242807e+24	4.2524100000e+06	9.4437633211e+10	5249.2060256421	300.0000000000	N/A
2.8977435624e+24	4.2525100000e+06	9.4432019227e+10	5249.1508303698	300.0000000000	N/A
2.8978628484e+24	4.2526100000e+06	9.4426405335e+10	5249.0956360017	300.0000000000	N/A
2.8979821388e+24	4.2527100000e+06	9.4420791536e+10	5249.0404425379	300.0000000000	N/A
2.8981014335e+24	4.2528100000e+06	9.4415177828e+10	5248.9852499781	300.0000000000	N/A
2.8982207326e+24	4.2529100000e+06	9.4409564212e+10	5248.9300583225	300.0000000000	N/A
2.8983400361e+24	4.2530100000e+06	9.4403950688e+10	5248.8748675708	300.0000000000	N/A
2.8984593439e+24	4.2531100000e+06	9.4398337256e+10	5248.8196777230	300.0000000000	N/A
2.8985786561e+24	4.2532100000e+06	9.4392723915e+10	5248.7644887791	300.0000000000	N/A
2.8986979726e+24	4.2533100000e+06	9.4387110667e+10	5248.7093007390	300.0000000000	N/A
2.8988172935e+24	4.2534100000e+06	9.4381497511e+10	5248.6541136026	300.0000000000	N/A
2.8989366187e+24	4.2535100000e+06	9.4375884447e+10	5248.5989273698	300.0000000000	N/A
2.8990559483e+24	4.2536100000e+06	9.4370271474e+10	5248.5437420406	300.0000000000	N/A
2.8991752823e+24	4.2537100000e+06	9.4364658593e+10	5248.4885576149	300.0000000000	N/A
2.8992946206e+24	4.2538100000e+06	9.4359045805e+10	5248.4333740927	300.0000000000	N/A
2.8994139632e+24	4.2539100000e+06	9.4353433108e+10	5248.3781914738	300.0000000000	N/A
2.8995333103e+24	4.2540100000e+06	9.4347820503e+10	5248.3230097582	300.0000000000	N/A
2.8996526616e+24	4.2541100000e+06	9.4342207990e+10	5248.2678289459	300.0000000000	N/A
2.8997720174e+24	4.2542100000e+06	9.4336595568e+10	5248.2126490367	300.0000000000	N/A
2.8998913775e+24	4.2543100000e+06	9.4330983239e+10	5248.1574700306	300.0000000000	N/A
2.9000107419e+24	4.2544100000e+06	9.4325371002e+10	5248.1022919276	300.0000000000	N/A
2.9001301107e+24	4.2545100000e+06	9.4319758856e+10	5248.0471147275	300.0000000000	N/A
2.9002494839e+24	4.2546100000e+06	9.4314146802e+10	5247.9919384303	300.0000000000	N/A
2.9003688614e+24	4.2547100000e+06	9.4308534840e+10	5247.9367630359	300.0000000000	N/A
2.9004882433e+24	4.2548100000e+06	9.4302922970e+10	5247.8815885443	300.0000000000	N/A
2.9006076295e+24	4.2549100000e+06	9.4297311191e+10	5247.8264149554	300.0000000000	N/A
2.9007270201e+24	4.2550100000e+06	9.4291699504e+10	5247.7712422691	300.0000000000	N/A
2.9008464150e+24	4.2551100000e+06	9.4286087910e+10	5247.7160704853	300.0000000000	N/A
2.9009658143e+24	4.2552100000e+06	9.4280476406e+10	5247.6608996040	300.0000000000	N/A
2.9010852180e+24	4.2553100000e+06	9.4274864995e+10	5247.6057296251	300.0000000000	N/A
2.9012046260e+24	4.2554100000e+06	9.4269253676e+10	5247.5505605486	300.0000000000	N/A
2.9013240384e+24	4.2555100000e+06	9.4263642448e+10	5247.4953923743	300.0000000000	N/A
2.9014434551e+24	4.2556100000e+06	9.4258031312e+10	5247.4402251022	300.0000000000	N/A
2.9015628762e+24	4.2557100000e+06	9.4252420268e+10	5247.3850587323	300.0000000000	N/A
2.9016823016e+24	4.2558100000e+06	9.4246809315e+10	5247.3298932645	300.0000000000	N/A
2.9018017314e+24	4.2559100000e+06	9.4241198454e+10	5247.2747286986	300.0000000000	N/A
2.9019211656e+24	4.2560100000e+06	9.4235587685e+10	5247.2195650347	300.0000000000	N/A
2.9020406041e+24	4.2561100000e+06	9.4229977008e+10	5247.1644022726	300.0000000000	N/A
2.9021600469e+24	4.2562100000e+06	9.4224366422e+10	5247.1092404124	300.0000000000	N/A
2.9022794942e+24	4.2563100000e+06	9.4218755929e+10	5247.0540794538	300.0000000000	N/A
2.9023989457e+24	4.2564100000e+06	9.4213145526e+10	5246.9989193969	300.0000000000	N/A
