#P (Pa)	rho (kg/m3)
3.893299451476e+12	1.813762752551e+04
3.895374297493e+12	1.814142828566e+04
3.897449722968e+12	1.814522904581e+04
3.899525727966e+12	1.814902980596e+04
3.901602312551e+12	1.815283056611e+04
3.903679476787e+12	1.815663132627e+04
3.905757220738e+12	1.816043208642e+04
3.907835544469e+12	1.816423284657e+04
3.909914448043e+12	1.816803360672e+04
3.911993931527e+12	1.817183436687e+04
3.914073994984e+12	1.817563512703e+04
3.916154638479e+12	1.817943588718e+04
3.918235862077e+12	1.818323664733e+04
3.920317665843e+12	1.818703740748e+04
3.922400049843e+12	1.819083816763e+04
3.924483014141e+12	1.819463892779e+04
3.926566558804e+12	1.819843968794e+04
3.928650683895e+12	1.820224044809e+04
3.930735389482e+12	1.820604120824e+04
3.932820675629e+12	1.820984196839e+04
3.934906542403e+12	1.821364272855e+04
3.936992989869e+12	1.821744348870e+04
3.939080018094e+12	1.822124424885e+04
3.941167627142e+12	1.822504500900e+04
3.943255817082e+12	1.822884576915e+04
3.945344587978e+12	1.823264652931e+04
3.947433939897e+12	1.823644728946e+04
3.949523872907e+12	1.824024804961e+04
3.951614387073e+12	1.824404880976e+04
3.953705482462e+12	1.824784956991e+04
3.955797159141e+12	1.825165033007e+04
3.957889417177e+12	1.825545109022e+04
3.959982256637e+12	1.825925185037e+04
3.962075677589e+12	1.826305261052e+04
3.964169680098e+12	1.826685337067e+04
3.966264264234e+12	1.827065413083e+04
3.968359430063e+12	1.827445489098e+04
3.970455177653e+12	1.827825565113e+04
3.972551507072e+12	1.828205641128e+04
3.974648418387e+12	1.828585717143e+04
3.976745911666e+12	1.828965793159e+04
3.978843986978e+12	1.829345869174e+04
3.980942644390e+12	1.829725945189e+04
3.983041883971e+12	1.830106021204e+04
3.985141705789e+12	1.830486097219e+04
3.987242109913e+12	1.830866173235e+04
3.989343096410e+12	1.831246249250e+04
3.991444665350e+12	1.831626325265e+04
3.993546816802e+12	1.832006401280e+04
3.995649550834e+12	1.832386477295e+04
3.997752867516e+12	1.832766553311e+04
3.999856766916e+12	1.833146629326e+04
4.001961249103e+12	1.833526705341e+04
4.004066314148e+12	1.833906781356e+04
4.006171962119e+12	1.834286857371e+04
4.008278193085e+12	1.834666933387e+04
4.010385007118e+12	1.835047009402e+04
4.012492404285e+12	1.835427085417e+04
4.014600384658e+12	1.835807161432e+04
4.016708948306e+12	1.836187237447e+04
4.018818095299e+12	1.836567313463e+04
4.020927825707e+12	1.836947389478e+04
4.023038139600e+12	1.837327465493e+04
4.025149037050e+12	1.837707541508e+04
4.027260518126e+12	1.838087617524e+04
4.029372582899e+12	1.838467693539e+04
4.031485231440e+12	1.838847769554e+04
4.033598463820e+12	1.839227845569e+04
4.035712280109e+12	1.839607921584e+04
4.037826680378e+12	1.839987997600e+04
4.039941664700e+12	1.840368073615e+04
4.042057233144e+12	1.840748149630e+04
4.044173385783e+12	1.841128225645e+04
4.046290122687e+12	1.841508301660e+04
4.048407443929e+12	1.841888377676e+04
4.050525349579e+12	1.842268453691e+04
4.052643839711e+12	1.842648529706e+04
4.054762914396e+12	1.843028605721e+04
4.056882573705e+12	1.843408681736e+04
4.059002817711e+12	1.843788757752e+04
4.061123646486e+12	1.844168833767e+04
4.063245060103e+12	1.844548909782e+04
4.065367058633e+12	1.844928985797e+04
4.067489642151e+12	1.845309061812e+04
4.069612810727e+12	1.845689137828e+04
4.071736564435e+12	1.846069213843e+04
4.073860903348e+12	1.846449289858e+04
4.075985827539e+12	1.846829365873e+04
4.078111337081e+12	1.847209441888e+04
4.080237432047e+12	1.847589517904e+04
4.082364112510e+12	1.847969593919e+04
4.084491378544e+12	1.848349669934e+04
4.086619230223e+12	1.848729745949e+04
4.088747667620e+12	1.849109821964e+04
4.090876690809e+12	1.849489897980e+04
4.093006299863e+12	1.849869973995e+04
4.095136494857e+12	1.850250050010e+04
4.097267275865e+12	1.850630126025e+04
4.099398642961e+12	1.851010202040e+04
4.101530596219e+12	1.851390278056e+04
4.103663135714e+12	1.851770354071e+04
4.105796261520e+12	1.852150430086e+04
4.107929973713e+12	1.852530506101e+04
4.110064272365e+12	1.852910582116e+04
4.112199157554e+12	1.853290658132e+04
4.114334629353e+12	1.853670734147e+04
4.116470687837e+12	1.854050810162e+04
4.118607333082e+12	1.854430886177e+04
4.120744565164e+12	1.854810962192e+04
4.122882384156e+12	1.855191038208e+04
4.125020790136e+12	1.855571114223e+04
4.127159783179e+12	1.855951190238e+04
4.129299363359e+12	1.856331266253e+04
4.131439530754e+12	1.856711342268e+04
4.133580285440e+12	1.857091418284e+04
4.135721627491e+12	1.857471494299e+04
4.137863556985e+12	1.857851570314e+04
4.140006073998e+12	1.858231646329e+04
4.142149178606e+12	1.858611722344e+04
4.144292870885e+12	1.858991798360e+04
4.146437150913e+12	1.859371874375e+04
4.148582018766e+12	1.859751950390e+04
4.150727474520e+12	1.860132026405e+04
4.152873518254e+12	1.860512102420e+04
4.155020150044e+12	1.860892178436e+04
4.157167369966e+12	1.861272254451e+04
4.159315178099e+12	1.861652330466e+04
4.161463574520e+12	1.862032406481e+04
4.163612559306e+12	1.862412482496e+04
4.165762132535e+12	1.862792558512e+04
4.167912294285e+12	1.863172634527e+04
4.170063044633e+12	1.863552710542e+04
4.172214383658e+12	1.863932786557e+04
4.174366311437e+12	1.864312862573e+04
4.176518828050e+12	1.864692938588e+04
4.178671933573e+12	1.865073014603e+04
4.180825628085e+12	1.865453090618e+04
4.182979911666e+12	1.865833166633e+04
4.185134784393e+12	1.866213242649e+04
4.187290246345e+12	1.866593318664e+04
4.189446297602e+12	1.866973394679e+04
4.191602938242e+12	1.867353470694e+04
4.193760168344e+12	1.867733546709e+04
4.195917987987e+12	1.868113622725e+04
4.198076397251e+12	1.868493698740e+04
4.200235396215e+12	1.868873774755e+04
4.202394984959e+12	1.869253850770e+04
4.204555163562e+12	1.869633926785e+04
4.206715932104e+12	1.870014002801e+04
4.208877290665e+12	1.870394078816e+04
4.211039239325e+12	1.870774154831e+04
4.213201778164e+12	1.871154230846e+04
4.215364907262e+12	1.871534306861e+04
4.217528626699e+12	1.871914382877e+04
4.219692936556e+12	1.872294458892e+04
4.221857836914e+12	1.872674534907e+04
4.224023327852e+12	1.873054610922e+04
4.226189409453e+12	1.873434686937e+04
4.228356081796e+12	1.873814762953e+04
4.230523344963e+12	1.874194838968e+04
4.232691199034e+12	1.874574914983e+04
4.234859644091e+12	1.874954990998e+04
4.237028680216e+12	1.875335067013e+04
4.239198307489e+12	1.875715143029e+04
4.241368525993e+12	1.876095219044e+04
4.243539335808e+12	1.876475295059e+04
4.245710737017e+12	1.876855371074e+04
4.247882729702e+12	1.877235447089e+04
4.250055313944e+12	1.877615523105e+04
4.252228489825e+12	1.877995599120e+04
4.254402257429e+12	1.878375675135e+04
4.256576616837e+12	1.878755751150e+04
4.258751568131e+12	1.879135827165e+04
4.260927111395e+12	1.879515903181e+04
4.263103246711e+12	1.879895979196e+04
4.265279974161e+12	1.880276055211e+04
4.267457293829e+12	1.880656131226e+04
4.269635205797e+12	1.881036207241e+04
4.271813710149e+12	1.881416283257e+04
4.273992806968e+12	1.881796359272e+04
4.276172496337e+12	1.882176435287e+04
4.278352778341e+12	1.882556511302e+04
4.280533653061e+12	1.882936587317e+04
4.282715120582e+12	1.883316663333e+04
4.284897180989e+12	1.883696739348e+04
4.287079834364e+12	1.884076815363e+04
4.289263080792e+12	1.884456891378e+04
4.291446920357e+12	1.884836967393e+04
4.293631353143e+12	1.885217043409e+04
4.295816379235e+12	1.885597119424e+04
4.298001998716e+12	1.885977195439e+04
4.300188211673e+12	1.886357271454e+04
4.302375018189e+12	1.886737347469e+04
4.304562418349e+12	1.887117423485e+04
4.306750412238e+12	1.887497499500e+04
4.308938999942e+12	1.887877575515e+04
4.311128181545e+12	1.888257651530e+04
4.313317957132e+12	1.888637727546e+04
4.315508326790e+12	1.889017803561e+04
4.317699290603e+12	1.889397879576e+04
4.319890848658e+12	1.889777955591e+04
4.322083001040e+12	1.890158031606e+04
4.324275747834e+12	1.890538107622e+04
4.326469089128e+12	1.890918183637e+04
4.328663025006e+12	1.891298259652e+04
4.330857555555e+12	1.891678335667e+04
4.333052680862e+12	1.892058411682e+04
4.335248401013e+12	1.892438487698e+04
4.337444716094e+12	1.892818563713e+04
4.339641626192e+12	1.893198639728e+04
4.341839131394e+12	1.893578715743e+04
4.344037231787e+12	1.893958791758e+04
4.346235927457e+12	1.894338867774e+04
4.348435218493e+12	1.894718943789e+04
4.350635104980e+12	1.895099019804e+04
4.352835587007e+12	1.895479095819e+04
4.355036664661e+12	1.895859171834e+04
4.357238338030e+12	1.896239247850e+04
4.359440607200e+12	1.896619323865e+04
4.361643472261e+12	1.896999399880e+04
4.363846933300e+12	1.897379475895e+04
4.366050990404e+12	1.897759551910e+04
4.368255643663e+12	1.898139627926e+04
4.370460893164e+12	1.898519703941e+04
4.372666738996e+12	1.898899779956e+04
4.374873181247e+12	1.899279855971e+04
4.377080220006e+12	1.899659931986e+04
4.379287855362e+12	1.900040008002e+04
4.381496087403e+12	1.900420084017e+04
4.383704916219e+12	1.900800160032e+04
4.385914341898e+12	1.901180236047e+04
4.388124364530e+12	1.901560312062e+04
4.390334984204e+12	1.901940388078e+04
4.392546201009e+12	1.902320464093e+04
4.394758015035e+12	1.902700540108e+04
4.396970426372e+12	1.903080616123e+04
4.399183435110e+12	1.903460692138e+04
4.401397041338e+12	1.903840768154e+04
4.403611245146e+12	1.904220844169e+04
4.405826046625e+12	1.904600920184e+04
4.408041445864e+12	1.904980996199e+04
4.410257442954e+12	1.905361072214e+04
4.412474037986e+12	1.905741148230e+04
4.414691231050e+12	1.906121224245e+04
4.416909022237e+12	1.906501300260e+04
4.419127411637e+12	1.906881376275e+04
4.421346399342e+12	1.907261452290e+04
4.423565985443e+12	1.907641528306e+04
4.425786170030e+12	1.908021604321e+04
4.428006953196e+12	1.908401680336e+04
4.430228335030e+12	1.908781756351e+04
4.432450315626e+12	1.909161832366e+04
4.434672895075e+12	1.909541908382e+04
4.436896073468e+12	1.909921984397e+04
4.439119850897e+12	1.910302060412e+04
4.441344227454e+12	1.910682136427e+04
4.443569203231e+12	1.911062212442e+04
4.445794778321e+12	1.911442288458e+04
4.448020952816e+12	1.911822364473e+04
4.450247726808e+12	1.912202440488e+04
4.452475100390e+12	1.912582516503e+04
4.454703073655e+12	1.912962592519e+04
4.456931646695e+12	1.913342668534e+04
4.459160819603e+12	1.913722744549e+04
4.461390592473e+12	1.914102820564e+04
4.463620965397e+12	1.914482896579e+04
4.465851938468e+12	1.914862972595e+04
4.468083511781e+12	1.915243048610e+04
4.470315685429e+12	1.915623124625e+04
4.472548459505e+12	1.916003200640e+04
4.474781834102e+12	1.916383276655e+04
4.477015809316e+12	1.916763352671e+04
4.479250385239e+12	1.917143428686e+04
4.481485561966e+12	1.917523504701e+04
4.483721339592e+12	1.917903580716e+04
4.485957718209e+12	1.918283656731e+04
4.488194697914e+12	1.918663732747e+04
4.490432278800e+12	1.919043808762e+04
4.492670460962e+12	1.919423884777e+04
4.494909244495e+12	1.919803960792e+04
4.497148629494e+12	1.920184036807e+04
4.499388616054e+12	1.920564112823e+04
4.501629204269e+12	1.920944188838e+04
4.503870394236e+12	1.921324264853e+04
4.506112186050e+12	1.921704340868e+04
4.508354579806e+12	1.922084416883e+04
4.510597575599e+12	1.922464492899e+04
4.512841173526e+12	1.922844568914e+04
4.515085373683e+12	1.923224644929e+04
4.517330176164e+12	1.923604720944e+04
4.519575581068e+12	1.923984796959e+04
4.521821588488e+12	1.924364872975e+04
4.524068198523e+12	1.924744948990e+04
4.526315411268e+12	1.925125025005e+04
4.528563226821e+12	1.925505101020e+04
4.530811645276e+12	1.925885177035e+04
4.533060666733e+12	1.926265253051e+04
4.535310291287e+12	1.926645329066e+04
4.537560519035e+12	1.927025405081e+04
4.539811350075e+12	1.927405481096e+04
4.542062784503e+12	1.927785557111e+04
4.544314822418e+12	1.928165633127e+04
4.546567463917e+12	1.928545709142e+04
4.548820709097e+12	1.928925785157e+04
4.551074558056e+12	1.929305861172e+04
4.553329010893e+12	1.929685937187e+04
4.555584067704e+12	1.930066013203e+04
4.557839728588e+12	1.930446089218e+04
4.560095993644e+12	1.930826165233e+04
4.562352862970e+12	1.931206241248e+04
4.564610336664e+12	1.931586317263e+04
4.566868414824e+12	1.931966393279e+04
4.569127097550e+12	1.932346469294e+04
4.571386384940e+12	1.932726545309e+04
4.573646277094e+12	1.933106621324e+04
4.575906774110e+12	1.933486697339e+04
4.578167876087e+12	1.933866773355e+04
4.580429583125e+12	1.934246849370e+04
4.582691895323e+12	1.934626925385e+04
4.584954812781e+12	1.935007001400e+04
4.587218335598e+12	1.935387077415e+04
4.589482463875e+12	1.935767153431e+04
4.591747197710e+12	1.936147229446e+04
4.594012537205e+12	1.936527305461e+04
4.596278482458e+12	1.936907381476e+04
4.598545033572e+12	1.937287457491e+04
4.600812190645e+12	1.937667533507e+04
4.603079953778e+12	1.938047609522e+04
4.605348323073e+12	1.938427685537e+04
4.607617298629e+12	1.938807761552e+04
4.609886880547e+12	1.939187837568e+04
4.612157068929e+12	1.939567913583e+04
4.614427863876e+12	1.939947989598e+04
4.616699265489e+12	1.940328065613e+04
4.618971273868e+12	1.940708141628e+04
4.621243889116e+12	1.941088217644e+04
4.623517111335e+12	1.941468293659e+04
4.625790940625e+12	1.941848369674e+04
4.628065377089e+12	1.942228445689e+04
4.630340420829e+12	1.942608521704e+04
4.632616071946e+12	1.942988597720e+04
4.634892330544e+12	1.943368673735e+04
4.637169196723e+12	1.943748749750e+04
4.639446670587e+12	1.944128825765e+04
4.641724752238e+12	1.944508901780e+04
4.644003441779e+12	1.944888977796e+04
4.646282739312e+12	1.945269053811e+04
4.648562644941e+12	1.945649129826e+04
4.650843158768e+12	1.946029205841e+04
4.653124280897e+12	1.946409281856e+04
4.655406011431e+12	1.946789357872e+04
4.657688350473e+12	1.947169433887e+04
4.659971298126e+12	1.947549509902e+04
4.662254854496e+12	1.947929585917e+04
4.664539019684e+12	1.948309661932e+04
4.666823793795e+12	1.948689737948e+04
4.669109176933e+12	1.949069813963e+04
4.671395169202e+12	1.949449889978e+04
4.673681770707e+12	1.949829965993e+04
4.675968981551e+12	1.950210042008e+04
4.678256801839e+12	1.950590118024e+04
4.680545231676e+12	1.950970194039e+04
4.682834271167e+12	1.951350270054e+04
4.685123920415e+12	1.951730346069e+04
4.687414179527e+12	1.952110422084e+04
4.689705048608e+12	1.952490498100e+04
4.691996527761e+12	1.952870574115e+04
4.694288617094e+12	1.953250650130e+04
4.696581316710e+12	1.953630726145e+04
4.698874626717e+12	1.954010802160e+04
4.701168547219e+12	1.954390878176e+04
4.703463078322e+12	1.954770954191e+04
4.705758220133e+12	1.955151030206e+04
4.708053972757e+12	1.955531106221e+04
4.710350336300e+12	1.955911182236e+04
4.712647310869e+12	1.956291258252e+04
4.714944896570e+12	1.956671334267e+04
4.717243093510e+12	1.957051410282e+04
4.719541901795e+12	1.957431486297e+04
4.721841321532e+12	1.957811562312e+04
4.724141352829e+12	1.958191638328e+04
4.726441995791e+12	1.958571714343e+04
4.728743250527e+12	1.958951790358e+04
4.731045117143e+12	1.959331866373e+04
4.733347595747e+12	1.959711942388e+04
4.735650686446e+12	1.960092018404e+04
4.737954389348e+12	1.960472094419e+04
4.740258704561e+12	1.960852170434e+04
4.742563632193e+12	1.961232246449e+04
4.744869172351e+12	1.961612322464e+04
4.747175325144e+12	1.961992398480e+04
4.749482090680e+12	1.962372474495e+04
4.751789469068e+12	1.962752550510e+04
4.754097460415e+12	1.963132626525e+04
4.756406064831e+12	1.963512702541e+04
4.758715282424e+12	1.963892778556e+04
4.761025113303e+12	1.964272854571e+04
4.763335557577e+12	1.964652930586e+04
4.765646615355e+12	1.965033006601e+04
4.767958286747e+12	1.965413082617e+04
4.770270571862e+12	1.965793158632e+04
4.772583470808e+12	1.966173234647e+04
4.774896983697e+12	1.966553310662e+04
4.777211110637e+12	1.966933386677e+04
4.779525851738e+12	1.967313462693e+04
4.781841207111e+12	1.967693538708e+04
4.784157176865e+12	1.968073614723e+04
4.786473761111e+12	1.968453690738e+04
4.788790959959e+12	1.968833766753e+04
4.791108773519e+12	1.969213842769e+04
4.793427201902e+12	1.969593918784e+04
4.795746245219e+12	1.969973994799e+04
4.798065903580e+12	1.970354070814e+04
4.800386177097e+12	1.970734146829e+04
4.802707065881e+12	1.971114222845e+04
4.805028570042e+12	1.971494298860e+04
4.807350689693e+12	1.971874374875e+04
4.809673424943e+12	1.972254450890e+04
4.811996775906e+12	1.972634526905e+04
4.814320742693e+12	1.973014602921e+04
4.816645325416e+12	1.973394678936e+04
4.818970524186e+12	1.973774754951e+04
4.821296339115e+12	1.974154830966e+04
4.823622770316e+12	1.974534906981e+04
4.825949817902e+12	1.974914982997e+04
4.828277481984e+12	1.975295059012e+04
4.830605762675e+12	1.975675135027e+04
4.832934660088e+12	1.976055211042e+04
4.835264174335e+12	1.976435287057e+04
4.837594305530e+12	1.976815363073e+04
4.839925053786e+12	1.977195439088e+04
4.842256419215e+12	1.977575515103e+04
4.844588401931e+12	1.977955591118e+04
4.846921002048e+12	1.978335667133e+04
4.849254219679e+12	1.978715743149e+04
4.851588054938e+12	1.979095819164e+04
4.853922507938e+12	1.979475895179e+04
4.856257578793e+12	1.979855971194e+04
4.858593267618e+12	1.980236047209e+04
4.860929574527e+12	1.980616123225e+04
4.863266499634e+12	1.980996199240e+04
4.865604043053e+12	1.981376275255e+04
4.867942204899e+12	1.981756351270e+04
4.870280985286e+12	1.982136427285e+04
4.872620384330e+12	1.982516503301e+04
4.874960402145e+12	1.982896579316e+04
4.877301038847e+12	1.983276655331e+04
4.879642294550e+12	1.983656731346e+04
4.881984169370e+12	1.984036807361e+04
4.884326663422e+12	1.984416883377e+04
4.886669776822e+12	1.984796959392e+04
4.889013509685e+12	1.985177035407e+04
4.891357862128e+12	1.985557111422e+04
4.893702834266e+12	1.985937187437e+04
4.896048426215e+12	1.986317263453e+04
4.898394638091e+12	1.986697339468e+04
4.900741470012e+12	1.987077415483e+04
4.903088922092e+12	1.987457491498e+04
4.905436994449e+12	1.987837567514e+04
4.907785687199e+12	1.988217643529e+04
4.910135000459e+12	1.988597719544e+04
4.912484934347e+12	1.988977795559e+04
4.914835488978e+12	1.989357871574e+04
4.917186664471e+12	1.989737947590e+04
4.919538460942e+12	1.990118023605e+04
4.921890878510e+12	1.990498099620e+04
4.924243917290e+12	1.990878175635e+04
4.926597577402e+12	1.991258251650e+04
4.928951858964e+12	1.991638327666e+04
4.931306762092e+12	1.992018403681e+04
4.933662286905e+12	1.992398479696e+04
4.936018433521e+12	1.992778555711e+04
4.938375202058e+12	1.993158631726e+04
4.940732592636e+12	1.993538707742e+04
4.943090605372e+12	1.993918783757e+04
4.945449240385e+12	1.994298859772e+04
4.947808497794e+12	1.994678935787e+04
4.950168377718e+12	1.995059011802e+04
4.952528880276e+12	1.995439087818e+04
4.954890005587e+12	1.995819163833e+04
4.957251753771e+12	1.996199239848e+04
4.959614124946e+12	1.996579315863e+04
4.961977119233e+12	1.996959391878e+04
4.964340736751e+12	1.997339467894e+04
4.966704977620e+12	1.997719543909e+04
4.969069841960e+12	1.998099619924e+04
