# Zeng et al. (2021) core EOS (Holzapfel EOS)
# Pressure (Pa)	Density (kg m-3)
1.345283e+17	3.311346e+06
1.362556e+17	3.334642e+06
1.380047e+17	3.358102e+06
1.397758e+17	3.381726e+06
1.415693e+17	3.405517e+06
1.433853e+17	3.429475e+06
1.452242e+17	3.453602e+06
1.470863e+17	3.477899e+06
1.489718e+17	3.502366e+06
1.508810e+17	3.527006e+06
1.528143e+17	3.551819e+06
1.547720e+17	3.576806e+06
1.567542e+17	3.601969e+06
1.587614e+17	3.627310e+06
1.607939e+17	3.652828e+06
1.628519e+17	3.678526e+06
1.649358e+17	3.704405e+06
1.670458e+17	3.730466e+06
1.691825e+17	3.756710e+06
1.713459e+17	3.783139e+06
1.735366e+17	3.809754e+06
1.757547e+17	3.836556e+06
1.780008e+17	3.863547e+06
1.802750e+17	3.890727e+06
1.825778e+17	3.918099e+06
1.849095e+17	3.945663e+06
1.872705e+17	3.973421e+06
1.896611e+17	4.001375e+06
1.920817e+17	4.029525e+06
1.945327e+17	4.057873e+06
1.970144e+17	4.086421e+06
1.995273e+17	4.115169e+06
2.020716e+17	4.144120e+06
2.046479e+17	4.173274e+06
2.072565e+17	4.202634e+06
2.098977e+17	4.232200e+06
2.125721e+17	4.261974e+06
2.152799e+17	4.291957e+06
2.180217e+17	4.322152e+06
2.207978e+17	4.352559e+06
2.236087e+17	4.383179e+06
2.264548e+17	4.414015e+06
2.293365e+17	4.445069e+06
2.322543e+17	4.476340e+06
2.352086e+17	4.507832e+06
2.381998e+17	4.539545e+06
2.412285e+17	4.571481e+06
2.442951e+17	4.603642e+06
2.474000e+17	4.636029e+06
2.505438e+17	4.668644e+06
2.537268e+17	4.701489e+06
2.569496e+17	4.734564e+06
2.602128e+17	4.767872e+06
2.635167e+17	4.801415e+06
2.668619e+17	4.835193e+06
2.702488e+17	4.869210e+06
2.736781e+17	4.903465e+06
2.771502e+17	4.937961e+06
2.806657e+17	4.972701e+06
2.842250e+17	5.007684e+06
2.878288e+17	5.042914e+06
2.914776e+17	5.078391e+06
2.951718e+17	5.114118e+06
2.989122e+17	5.150097e+06
3.026993e+17	5.186328e+06
3.065335e+17	5.222815e+06
3.104156e+17	5.259558e+06
3.143461e+17	5.296559e+06
3.183257e+17	5.333821e+06
3.223548e+17	5.371345e+06
3.264341e+17	5.409133e+06
3.305643e+17	5.447187e+06
3.347459e+17	5.485509e+06
3.389796e+17	5.524100e+06
3.432661e+17	5.562963e+06
3.476059e+17	5.602099e+06
3.519998e+17	5.641510e+06
3.564484e+17	5.681199e+06
3.609523e+17	5.721167e+06
3.655123e+17	5.761416e+06
3.701291e+17	5.801948e+06
3.748033e+17	5.842766e+06
3.795357e+17	5.883870e+06
3.843269e+17	5.925264e+06
3.891777e+17	5.966949e+06
3.940889e+17	6.008927e+06
3.990611e+17	6.051200e+06
4.040951e+17	6.093771e+06
4.091917e+17	6.136642e+06
4.143517e+17	6.179814e+06
4.195757e+17	6.223289e+06
4.248647e+17	6.267071e+06
4.302194e+17	6.311161e+06
4.356406e+17	6.355560e+06
4.411291e+17	6.400272e+06
4.466857e+17	6.445299e+06
4.523114e+17	6.490643e+06
4.580069e+17	6.536305e+06
4.637731e+17	6.582289e+06
4.696108e+17	6.628596e+06
4.755210e+17	6.675229e+06
4.815046e+17	6.722190e+06
4.875623e+17	6.769481e+06
4.936952e+17	6.817105e+06
4.999042e+17	6.865064e+06
5.061901e+17	6.913361e+06
5.125540e+17	6.961997e+06
5.189967e+17	7.010976e+06
5.255194e+17	7.060299e+06
5.321228e+17	7.109969e+06
5.388081e+17	7.159988e+06
5.455763e+17	7.210360e+06
5.524282e+17	7.261085e+06
5.593651e+17	7.312168e+06
5.663879e+17	7.363610e+06
5.734976e+17	7.415414e+06
5.806953e+17	7.467582e+06
5.879822e+17	7.520117e+06
5.953593e+17	7.573022e+06
6.028276e+17	7.626299e+06
6.103884e+17	7.679951e+06
6.180428e+17	7.733981e+06
6.257918e+17	7.788390e+06
6.336367e+17	7.843182e+06
6.415787e+17	7.898360e+06
6.496188e+17	7.953926e+06
6.577584e+17	8.009883e+06
6.659986e+17	8.066233e+06
6.743406e+17	8.122980e+06
6.827858e+17	8.180126e+06
6.913354e+17	8.237674e+06
6.999906e+17	8.295627e+06
7.087527e+17	8.353988e+06
7.176231e+17	8.412759e+06
7.266031e+17	8.471944e+06
7.356939e+17	8.531545e+06
7.448971e+17	8.591566e+06
7.542139e+17	8.652008e+06
7.636457e+17	8.712876e+06
7.731939e+17	8.774172e+06
7.828600e+17	8.835900e+06
7.926454e+17	8.898061e+06
8.025515e+17	8.960660e+06
8.125799e+17	9.023699e+06
8.227320e+17	9.087182e+06
8.330093e+17	9.151112e+06
8.434134e+17	9.215491e+06
8.539458e+17	9.280323e+06
8.646080e+17	9.345611e+06
8.754017e+17	9.411358e+06
8.863285e+17	9.477568e+06
8.973900e+17	9.544244e+06
9.085878e+17	9.611389e+06
9.199236e+17	9.679006e+06
9.313991e+17	9.747099e+06
9.430159e+17	9.815671e+06
9.547759e+17	9.884726e+06
9.666807e+17	9.954266e+06
9.787321e+17	1.002430e+07
9.909320e+17	1.009482e+07
1.003282e+18	1.016584e+07
1.015784e+18	1.023735e+07
1.028440e+18	1.030937e+07
1.041252e+18	1.038190e+07
1.054221e+18	1.045494e+07
1.067350e+18	1.052849e+07
1.080641e+18	1.060256e+07
1.094095e+18	1.067715e+07
1.107715e+18	1.075227e+07
1.121502e+18	1.082791e+07
1.135459e+18	1.090409e+07
1.149587e+18	1.098080e+07
1.163889e+18	1.105805e+07
1.178367e+18	1.113584e+07
1.193023e+18	1.121418e+07
1.207859e+18	1.129308e+07
1.222877e+18	1.137253e+07
1.238080e+18	1.145253e+07
1.253470e+18	1.153310e+07
1.269048e+18	1.161424e+07
1.284818e+18	1.169595e+07
1.300782e+18	1.177823e+07
1.316942e+18	1.186109e+07
1.333301e+18	1.194453e+07
1.349860e+18	1.202857e+07
1.366622e+18	1.211319e+07
1.383591e+18	1.219841e+07
1.400767e+18	1.228422e+07
1.418155e+18	1.237064e+07
1.435755e+18	1.245767e+07
1.453572e+18	1.254531e+07
1.471607e+18	1.263357e+07
1.489864e+18	1.272245e+07
1.508345e+18	1.281195e+07
1.527052e+18	1.290209e+07
1.545989e+18	1.299286e+07
1.565157e+18	1.308426e+07
1.584561e+18	1.317631e+07
1.604203e+18	1.326901e+07
1.624086e+18	1.336236e+07
1.644212e+18	1.345636e+07
1.664585e+18	1.355103e+07
1.685208e+18	1.364636e+07
1.706083e+18	1.374237e+07
1.727214e+18	1.383905e+07
1.748604e+18	1.393641e+07
1.770256e+18	1.403445e+07
1.792174e+18	1.413318e+07
1.814359e+18	1.423261e+07
1.836817e+18	1.433274e+07
1.859549e+18	1.443357e+07
1.882559e+18	1.453511e+07
1.905852e+18	1.463737e+07
1.929429e+18	1.474035e+07
1.953295e+18	1.484405e+07
1.977453e+18	1.494848e+07
2.001907e+18	1.505364e+07
2.026660e+18	1.515954e+07
2.051716e+18	1.526619e+07
2.077078e+18	1.537359e+07
2.102751e+18	1.548175e+07
2.128737e+18	1.559066e+07
2.155042e+18	1.570035e+07
2.181668e+18	1.581080e+07
2.208619e+18	1.592203e+07
2.235900e+18	1.603404e+07
2.263515e+18	1.614685e+07
2.291467e+18	1.626044e+07
2.319761e+18	1.637483e+07
2.348400e+18	1.649003e+07
2.377390e+18	1.660604e+07
2.406733e+18	1.672287e+07
2.436436e+18	1.684052e+07
2.466501e+18	1.695899e+07
2.496933e+18	1.707830e+07
2.527737e+18	1.719845e+07
2.558917e+18	1.731944e+07
2.590478e+18	1.744128e+07
2.622424e+18	1.756399e+07
2.654761e+18	1.768755e+07
2.687492e+18	1.781198e+07
2.720622e+18	1.793729e+07
2.754157e+18	1.806348e+07
2.788102e+18	1.819056e+07
2.822460e+18	1.831854e+07
2.857238e+18	1.844741e+07
2.892440e+18	1.857719e+07
2.928072e+18	1.870788e+07
2.964138e+18	1.883949e+07
3.000644e+18	1.897203e+07
3.037596e+18	1.910550e+07
3.074998e+18	1.923991e+07
3.112856e+18	1.937527e+07
3.151175e+18	1.951157e+07
3.189962e+18	1.964884e+07
3.229222e+18	1.978707e+07
3.268960e+18	1.992628e+07
3.309183e+18	2.006646e+07
3.349896e+18	2.020763e+07
3.391105e+18	2.034979e+07
3.432816e+18	2.049296e+07
3.475035e+18	2.063713e+07
3.517769e+18	2.078231e+07
3.561023e+18	2.092852e+07
3.604804e+18	2.107575e+07
3.649119e+18	2.122402e+07
3.693973e+18	2.137334e+07
3.739373e+18	2.152370e+07
3.785326e+18	2.167512e+07
3.831839e+18	2.182761e+07
3.878917e+18	2.198117e+07
3.926569e+18	2.213581e+07
3.974801e+18	2.229154e+07
4.023620e+18	2.244836e+07
4.073033e+18	2.260629e+07
4.123048e+18	2.276532e+07
4.173671e+18	2.292548e+07
4.224909e+18	2.308676e+07
4.276772e+18	2.324918e+07
4.329265e+18	2.341274e+07
4.382396e+18	2.357746e+07
4.436174e+18	2.374333e+07
4.490606e+18	2.391036e+07
4.545700e+18	2.407857e+07
4.601463e+18	2.424797e+07
4.657905e+18	2.441856e+07
4.715033e+18	2.459034e+07
4.772855e+18	2.476334e+07
4.831380e+18	2.493755e+07
4.890617e+18	2.511299e+07
4.950573e+18	2.528967e+07
5.011258e+18	2.546758e+07
5.072680e+18	2.564675e+07
5.134849e+18	2.582718e+07
5.197773e+18	2.600887e+07
5.261461e+18	2.619185e+07
5.325923e+18	2.637611e+07
5.391168e+18	2.656167e+07
5.457205e+18	2.674854e+07
5.524045e+18	2.693671e+07
5.591695e+18	2.712622e+07
5.660168e+18	2.731705e+07
5.729472e+18	2.750923e+07
5.799617e+18	2.770276e+07
5.870613e+18	2.789765e+07
5.942471e+18	2.809392e+07
6.015202e+18	2.829156e+07
6.088815e+18	2.849060e+07
6.163321e+18	2.869103e+07
6.238732e+18	2.889288e+07
6.315057e+18	2.909614e+07
6.392309e+18	2.930084e+07
6.470498e+18	2.950697e+07
6.549635e+18	2.971456e+07
6.629732e+18	2.992360e+07
6.710800e+18	3.013412e+07
6.792852e+18	3.034611e+07
6.875899e+18	3.055960e+07
6.959952e+18	3.077459e+07
7.045025e+18	3.099110e+07
7.131129e+18	3.120912e+07
7.218277e+18	3.142868e+07
7.306482e+18	3.164979e+07
7.395755e+18	3.187245e+07
7.486111e+18	3.209667e+07
7.577561e+18	3.232248e+07
7.670120e+18	3.254987e+07
7.763800e+18	3.277886e+07
7.858615e+18	3.300946e+07
7.954580e+18	3.324169e+07
8.051706e+18	3.347555e+07
8.150009e+18	3.371105e+07
8.249503e+18	3.394821e+07
8.350202e+18	3.418704e+07
8.452121e+18	3.442755e+07
8.555273e+18	3.466975e+07
8.659675e+18	3.491366e+07
8.765341e+18	3.515928e+07
8.872286e+18	3.540663e+07
8.980526e+18	3.565572e+07
9.090076e+18	3.590656e+07
9.200952e+18	3.615917e+07
9.313171e+18	3.641355e+07
9.426747e+18	3.666973e+07
9.541698e+18	3.692770e+07
9.658040e+18	3.718750e+07
9.775790e+18	3.744911e+07
9.894964e+18	3.771257e+07
1.001558e+19	3.797788e+07
1.013766e+19	3.824506e+07
1.026121e+19	3.851412e+07
1.038625e+19	3.878507e+07
1.051281e+19	3.905793e+07
1.064090e+19	3.933271e+07
1.077054e+19	3.960942e+07
1.090175e+19	3.988808e+07
1.103454e+19	4.016869e+07
1.116894e+19	4.045128e+07
1.130496e+19	4.073586e+07
1.144263e+19	4.102244e+07
1.158196e+19	4.131104e+07
1.172297e+19	4.160167e+07
1.186569e+19	4.189434e+07
1.201014e+19	4.218907e+07
1.215633e+19	4.248588e+07
1.230429e+19	4.278477e+07
1.245403e+19	4.308577e+07
1.260558e+19	4.338888e+07
1.275897e+19	4.369413e+07
1.291421e+19	4.400152e+07
1.307132e+19	4.431108e+07
1.323033e+19	4.462281e+07
1.339126e+19	4.493674e+07
1.355414e+19	4.525287e+07
1.371898e+19	4.557123e+07
1.388581e+19	4.589183e+07
1.405466e+19	4.621469e+07
1.422554e+19	4.653981e+07
1.439849e+19	4.686722e+07
1.457353e+19	4.719694e+07
1.475068e+19	4.752898e+07
1.492997e+19	4.786335e+07
1.511142e+19	4.820007e+07
1.529506e+19	4.853917e+07
1.548092e+19	4.888064e+07
1.566902e+19	4.922453e+07
1.585939e+19	4.957083e+07
1.605206e+19	4.991956e+07
1.624705e+19	5.027075e+07
1.644440e+19	5.062441e+07
1.664412e+19	5.098056e+07
1.684626e+19	5.133922e+07
1.705083e+19	5.170039e+07
1.725787e+19	5.206411e+07
1.746741e+19	5.243039e+07
1.767947e+19	5.279924e+07
1.789409e+19	5.317069e+07
1.811130e+19	5.354475e+07
1.833113e+19	5.392145e+07
1.855361e+19	5.430079e+07
1.877877e+19	5.468280e+07
1.900665e+19	5.506750e+07
1.923727e+19	5.545491e+07
1.947067e+19	5.584504e+07
1.970689e+19	5.623792e+07
1.994595e+19	5.663356e+07
2.018789e+19	5.703198e+07
2.043275e+19	5.743321e+07
2.068056e+19	5.783726e+07
2.093136e+19	5.824415e+07
2.118517e+19	5.865390e+07
2.144205e+19	5.906654e+07
2.170202e+19	5.948208e+07
2.196512e+19	5.990054e+07
2.223139e+19	6.032195e+07
2.250087e+19	6.074632e+07
2.277359e+19	6.117368e+07
2.304960e+19	6.160405e+07
2.332893e+19	6.203744e+07
2.361163e+19	6.247388e+07
2.389773e+19	6.291339e+07
2.418727e+19	6.335599e+07
2.448030e+19	6.380171e+07
2.477686e+19	6.425056e+07
2.507698e+19	6.470257e+07
2.538073e+19	6.515776e+07
2.568812e+19	6.561615e+07
2.599922e+19	6.607777e+07
2.631406e+19	6.654264e+07
2.663269e+19	6.701077e+07
2.695515e+19	6.748220e+07
2.728150e+19	6.795695e+07
2.761177e+19	6.843503e+07
2.794601e+19	6.891648e+07
2.828428e+19	6.940131e+07
2.862662e+19	6.988956e+07
2.897307e+19	7.038124e+07
2.932369e+19	7.087638e+07
2.967853e+19	7.137501e+07
3.003764e+19	7.187714e+07
3.040107e+19	7.238280e+07
3.076886e+19	7.289202e+07
3.114108e+19	7.340483e+07
3.151778e+19	7.392124e+07
3.189900e+19	7.444128e+07
3.228481e+19	7.496499e+07
3.267526e+19	7.549237e+07
3.307040e+19	7.602347e+07
3.347029e+19	7.655831e+07
3.387499e+19	7.709690e+07
3.428456e+19	7.763929e+07
3.469904e+19	7.818549e+07
3.511851e+19	7.873553e+07
3.554302e+19	7.928945e+07
3.597263e+19	7.984726e+07
3.640741e+19	8.040899e+07
3.684741e+19	8.097468e+07
3.729269e+19	8.154434e+07
3.774333e+19	8.211802e+07
3.819938e+19	8.269573e+07
3.866090e+19	8.327750e+07
3.912798e+19	8.386337e+07
3.960066e+19	8.445336e+07
4.007902e+19	8.504750e+07
4.056313e+19	8.564582e+07
4.105305e+19	8.624835e+07
4.154885e+19	8.685511e+07
4.205061e+19	8.746615e+07
4.255840e+19	8.808148e+07
4.307228e+19	8.870115e+07
4.359233e+19	8.932517e+07
4.411863e+19	8.995358e+07
4.465125e+19	9.058642e+07
4.519026e+19	9.122370e+07
4.573574e+19	9.186547e+07
4.628777e+19	9.251176e+07
4.684642e+19	9.316259e+07
4.741178e+19	9.381800e+07
4.798393e+19	9.447802e+07
4.856294e+19	9.514268e+07
4.914890e+19	9.581202e+07
4.974189e+19	9.648607e+07
5.034200e+19	9.716486e+07
5.094931e+19	9.784843e+07
5.156391e+19	9.853680e+07
5.218588e+19	9.923002e+07
5.281532e+19	9.992811e+07
5.345230e+19	1.006311e+08
5.409693e+19	1.013391e+08
5.474928e+19	1.020520e+08
5.540947e+19	1.027700e+08
5.607757e+19	1.034930e+08
5.675369e+19	1.042210e+08
5.743791e+19	1.049542e+08
5.813034e+19	1.056926e+08
5.883107e+19	1.064362e+08
5.954021e+19	1.071850e+08
6.025785e+19	1.079390e+08
6.098409e+19	1.086984e+08
6.171904e+19	1.094631e+08
6.246281e+19	1.102332e+08
6.321549e+19	1.110087e+08
6.397719e+19	1.117896e+08
6.474802e+19	1.125761e+08
6.552809e+19	1.133681e+08
6.631752e+19	1.141656e+08
6.711640e+19	1.149688e+08
6.792486e+19	1.157776e+08
6.874301e+19	1.165921e+08
6.957096e+19	1.174124e+08
7.040884e+19	1.182384e+08
7.125675e+19	1.190702e+08
7.211483e+19	1.199079e+08
7.298318e+19	1.207514e+08
7.386194e+19	1.216009e+08
7.475123e+19	1.224564e+08
7.565117e+19	1.233179e+08
7.656190e+19	1.241855e+08
7.748353e+19	1.250591e+08
7.841620e+19	1.259389e+08
7.936004e+19	1.268249e+08
8.031519e+19	1.277172e+08
8.128177e+19	1.286157e+08
8.225994e+19	1.295205e+08
8.324981e+19	1.304317e+08
8.425154e+19	1.313493e+08
8.526527e+19	1.322733e+08
8.629113e+19	1.332039e+08
8.732927e+19	1.341410e+08
8.837985e+19	1.350847e+08
8.944300e+19	1.360350e+08
9.051888e+19	1.369921e+08
9.160764e+19	1.379558e+08
9.270944e+19	1.389263e+08
9.382442e+19	1.399037e+08
9.495275e+19	1.408879e+08
9.609458e+19	1.418791e+08
9.725008e+19	1.428772e+08
9.841941e+19	1.438824e+08
9.960273e+19	1.448946e+08
1.008002e+20	1.459140e+08
1.020120e+20	1.469405e+08
1.032383e+20	1.479743e+08
1.044793e+20	1.490153e+08
1.057352e+20	1.500636e+08
1.070060e+20	1.511193e+08
1.082921e+20	1.521825e+08
1.095935e+20	1.532531e+08
1.109105e+20	1.543312e+08
1.122433e+20	1.554170e+08
1.135920e+20	1.565104e+08
1.149569e+20	1.576114e+08
1.163380e+20	1.587202e+08
1.177357e+20	1.598369e+08
1.191501e+20	1.609613e+08
1.205815e+20	1.620937e+08
1.220299e+20	1.632341e+08
1.234956e+20	1.643824e+08
1.249789e+20	1.655389e+08
1.264800e+20	1.667035e+08
1.279989e+20	1.678762e+08
1.295360e+20	1.690573e+08
1.310916e+20	1.702466e+08
1.326657e+20	1.714443e+08
1.342586e+20	1.726504e+08
1.358705e+20	1.738651e+08
1.375018e+20	1.750882e+08
1.391525e+20	1.763200e+08
1.408229e+20	1.775604e+08
1.425134e+20	1.788096e+08
1.442240e+20	1.800675e+08
1.459551e+20	1.813343e+08
1.477068e+20	1.826100e+08
1.494795e+20	1.838947e+08
1.512734e+20	1.851884e+08
1.530887e+20	1.864913e+08
1.549257e+20	1.878032e+08
1.567847e+20	1.891245e+08
1.586658e+20	1.904550e+08
1.605695e+20	1.917948e+08
1.624958e+20	1.931441e+08
1.644452e+20	1.945029e+08
1.664179e+20	1.958713e+08
1.684142e+20	1.972493e+08
1.704342e+20	1.986369e+08
1.724785e+20	2.000344e+08
1.745471e+20	2.014416e+08
1.766404e+20	2.028588e+08
1.787588e+20	2.042859e+08
1.809024e+20	2.057231e+08
1.830717e+20	2.071704e+08
1.852668e+20	2.086279e+08
1.874881e+20	2.100956e+08
1.897360e+20	2.115736e+08
1.920108e+20	2.130621e+08
1.943126e+20	2.145610e+08
1.966420e+20	2.160705e+08
1.989992e+20	2.175905e+08
2.013845e+20	2.191213e+08
2.037983e+20	2.206629e+08
2.062409e+20	2.222152e+08
2.087126e+20	2.237786e+08
2.112139e+20	2.253529e+08
2.137450e+20	2.269382e+08
2.163064e+20	2.285348e+08
2.188983e+20	2.301426e+08
2.215211e+20	2.317616e+08
2.241752e+20	2.333921e+08
2.268611e+20	2.350340e+08
2.295789e+20	2.366875e+08
2.323292e+20	2.383527e+08
2.351123e+20	2.400295e+08
2.379287e+20	2.417181e+08
2.407786e+20	2.434186e+08
2.436625e+20	2.451311e+08
2.465809e+20	2.468557e+08
2.495340e+20	2.485923e+08
2.525224e+20	2.503412e+08
2.555465e+20	2.521024e+08
2.586066e+20	2.538759e+08
2.617032e+20	2.556620e+08
2.648367e+20	2.574606e+08
2.680077e+20	2.592719e+08
2.712164e+20	2.610959e+08
2.744634e+20	2.629327e+08
2.777492e+20	2.647825e+08
2.810741e+20	2.666452e+08
2.844387e+20	2.685211e+08
2.878434e+20	2.704102e+08
2.912887e+20	2.723126e+08
2.947751e+20	2.742283e+08
2.983031e+20	2.761576e+08
3.018731e+20	2.781004e+08
3.054857e+20	2.800568e+08
3.091414e+20	2.820271e+08
3.128406e+20	2.840111e+08
3.165840e+20	2.860092e+08
3.203720e+20	2.880213e+08
3.242051e+20	2.900476e+08
3.280840e+20	2.920881e+08
3.320090e+20	2.941430e+08
3.359809e+20	2.962123e+08
3.400001e+20	2.982962e+08
3.440672e+20	3.003947e+08
3.481828e+20	3.025080e+08
3.523474e+20	3.046362e+08
3.565617e+20	3.067794e+08
3.608262e+20	3.089376e+08
3.651415e+20	3.111110e+08
3.695082e+20	3.132997e+08
3.739270e+20	3.155038e+08
3.783984e+20	3.177234e+08
3.829231e+20	3.199586e+08
3.875017e+20	3.222096e+08
3.921349e+20	3.244764e+08
3.968233e+20	3.267591e+08
4.015675e+20	3.290579e+08
4.063682e+20	3.313729e+08
4.112262e+20	3.337041e+08
4.161420e+20	3.360517e+08
4.211164e+20	3.384159e+08
4.261500e+20	3.407967e+08
4.312436e+20	3.431942e+08
4.363978e+20	3.456087e+08
4.416135e+20	3.480401e+08
4.468912e+20	3.504886e+08
4.522318e+20	3.529543e+08
4.576361e+20	3.554374e+08
4.631047e+20	3.579379e+08
4.686384e+20	3.604560e+08
4.742380e+20	3.629919e+08
4.799043e+20	3.655456e+08
4.856380e+20	3.681172e+08
4.914401e+20	3.707070e+08
4.973112e+20	3.733150e+08
5.032522e+20	3.759413e+08
5.092640e+20	3.785861e+08
5.153473e+20	3.812495e+08
5.215031e+20	3.839316e+08
5.277322e+20	3.866326e+08
5.340354e+20	3.893526e+08
5.404136e+20	3.920917e+08
5.468678e+20	3.948502e+08
5.533988e+20	3.976280e+08
5.600075e+20	4.004253e+08
5.666949e+20	4.032424e+08
5.734619e+20	4.060792e+08
5.803095e+20	4.089360e+08
5.872385e+20	4.118130e+08
5.942500e+20	4.147101e+08
6.013450e+20	4.176276e+08
6.085244e+20	4.205657e+08
6.157892e+20	4.235244e+08
6.231405e+20	4.265040e+08
6.305792e+20	4.295045e+08
6.381065e+20	4.325261e+08
6.457233e+20	4.355690e+08
6.534308e+20	4.386332e+08
6.612300e+20	4.417191e+08
6.691219e+20	4.448266e+08
6.771078e+20	4.479560e+08
6.851887e+20	4.511075e+08
6.933657e+20	4.542810e+08
7.016400e+20	4.574770e+08
7.100127e+20	4.606954e+08
7.184850e+20	4.639364e+08
7.270581e+20	4.672003e+08
7.357332e+20	4.704871e+08
7.445115e+20	4.737970e+08
7.533941e+20	4.771302e+08
7.623825e+20	4.804869e+08
7.714777e+20	4.838672e+08
7.806811e+20	4.872712e+08
7.899940e+20	4.906992e+08
7.994176e+20	4.941514e+08
8.089533e+20	4.976278e+08
8.186024e+20	5.011286e+08
8.283662e+20	5.046541e+08
8.382462e+20	5.082044e+08
8.482436e+20	5.117797e+08
8.583599e+20	5.153802e+08
8.685965e+20	5.190059e+08
8.789548e+20	5.226572e+08
8.894363e+20	5.263341e+08
9.000423e+20	5.300370e+08
9.107745e+20	5.337658e+08
9.216343e+20	5.375209e+08
9.326231e+20	5.413025e+08
9.437427e+20	5.451106e+08
9.549944e+20	5.489455e+08
9.663798e+20	5.528074e+08
9.779006e+20	5.566965e+08
9.895583e+20	5.606129e+08
1.001355e+21	5.645569e+08
1.013291e+21	5.685286e+08
1.025370e+21	5.725283e+08
1.037591e+21	5.765561e+08
1.049959e+21	5.806122e+08
1.062473e+21	5.846969e+08
1.075136e+21	5.888103e+08
1.087949e+21	5.929526e+08
1.100915e+21	5.971241e+08
1.114035e+21	6.013250e+08
1.127310e+21	6.055554e+08
1.140744e+21	6.098155e+08
1.154337e+21	6.141056e+08
1.168091e+21	6.184259e+08
1.182009e+21	6.227766e+08
1.196093e+21	6.271579e+08
1.210343e+21	6.315701e+08
1.224763e+21	6.360132e+08
1.239355e+21	6.404877e+08
1.254119e+21	6.449936e+08
1.269059e+21	6.495312e+08
1.284177e+21	6.541007e+08
1.299474e+21	6.587024e+08
1.314953e+21	6.633364e+08
1.330616e+21	6.680031e+08
1.346464e+21	6.727026e+08
1.362502e+21	6.774351e+08
1.378729e+21	6.822009e+08
1.395149e+21	6.870003e+08
1.411765e+21	6.918334e+08
1.428577e+21	6.967006e+08
1.445590e+21	7.016019e+08
1.462804e+21	7.065378e+08
1.480223e+21	7.115084e+08
1.497849e+21	7.165139e+08
1.515684e+21	7.215547e+08
1.533730e+21	7.266309e+08
1.551991e+21	7.317428e+08
1.570469e+21	7.368907e+08
1.589167e+21	7.420748e+08
1.608086e+21	7.472954e+08
1.627230e+21	7.525527e+08
1.646601e+21	7.578470e+08
1.666203e+21	7.631785e+08
1.686037e+21	7.685476e+08
1.706106e+21	7.739544e+08
1.726414e+21	7.793993e+08
1.746963e+21	7.848824e+08
1.767756e+21	7.904042e+08
1.788796e+21	7.959648e+08
1.810085e+21	8.015645e+08
1.831627e+21	8.072036e+08
1.853425e+21	8.128823e+08
1.875482e+21	8.186011e+08
1.897800e+21	8.243600e+08
1.920384e+21	8.301595e+08
1.943235e+21	8.359998e+08
1.966358e+21	8.418811e+08
1.989755e+21	8.478039e+08
2.013430e+21	8.537683e+08
2.037386e+21	8.597746e+08
2.061626e+21	8.658232e+08
2.086154e+21	8.719144e+08
2.110973e+21	8.780484e+08
2.136086e+21	8.842256e+08
2.161497e+21	8.904462e+08
2.187210e+21	8.967106e+08
2.213228e+21	9.030191e+08
2.239555e+21	9.093719e+08
2.266195e+21	9.157695e+08
2.293150e+21	9.222120e+08
2.320425e+21	9.286999e+08
2.348024e+21	9.352334e+08
2.375950e+21	9.418129e+08
2.404208e+21	9.484386e+08
2.432800e+21	9.551110e+08
2.461732e+21	9.618303e+08
2.491008e+21	9.685969e+08
2.520630e+21	9.754111e+08
2.550604e+21	9.822732e+08
2.580934e+21	9.891836e+08
2.611623e+21	9.961427e+08
2.642677e+21	1.003151e+09
2.674099e+21	1.010208e+09
2.705893e+21	1.017315e+09
2.738065e+21	1.024472e+09
2.770618e+21	1.031679e+09
2.803558e+21	1.038937e+09
2.836888e+21	1.046246e+09
2.870613e+21	1.053607e+09
2.904738e+21	1.061019e+09
2.939268e+21	1.068483e+09
2.974208e+21	1.076000e+09
3.009562e+21	1.083570e+09
3.045335e+21	1.091193e+09
3.081533e+21	1.098870e+09
3.118160e+21	1.106600e+09
3.155221e+21	1.114385e+09
3.192721e+21	1.122225e+09
3.230667e+21	1.130120e+09
3.269062e+21	1.138071e+09
3.307912e+21	1.146077e+09
3.347224e+21	1.154140e+09
3.387001e+21	1.162259e+09
3.427250e+21	1.170436e+09
3.467976e+21	1.178670e+09
3.509185e+21	1.186962e+09
3.550883e+21	1.195313e+09
3.593074e+21	1.203722e+09
3.635767e+21	1.212190e+09
3.678965e+21	1.220718e+09
3.722675e+21	1.229306e+09
3.766904e+21	1.237954e+09
3.811657e+21	1.246663e+09
3.856940e+21	1.255434e+09
3.902760e+21	1.264266e+09
3.949123e+21	1.273160e+09
3.996036e+21	1.282117e+09
4.043505e+21	1.291137e+09
4.091537e+21	1.300220e+09
4.140138e+21	1.309367e+09
4.189315e+21	1.318579e+09
4.239075e+21	1.327855e+09
4.289424e+21	1.337197e+09
4.340371e+21	1.346604e+09
4.391921e+21	1.356078e+09
4.444082e+21	1.365618e+09
4.496861e+21	1.375225e+09
4.550266e+21	1.384900e+09
4.604303e+21	1.394643e+09
4.658981e+21	1.404455e+09
4.714307e+21	1.414335e+09
4.770289e+21	1.424285e+09
4.826934e+21	1.434305e+09
4.884250e+21	1.444396e+09
4.942245e+21	1.454557e+09
5.000928e+21	1.464790e+09
5.060306e+21	1.475095e+09
