# Smith et al. (2018) solid iron EOS (https://doi.org/10.1038/s41550-018-0437-9)
# Vinet fit to experimental data
# Pressure (Pa)	Density (kg m-3)
1.649375e+15	6.920684e+05
1.664439e+15	6.969276e+05
1.679622e+15	7.018208e+05
1.694926e+15	7.067485e+05
1.710350e+15	7.117107e+05
1.725897e+15	7.167077e+05
1.741566e+15	7.217398e+05
1.757359e+15	7.268073e+05
1.773276e+15	7.319104e+05
1.789319e+15	7.370492e+05
1.805487e+15	7.422242e+05
1.821782e+15	7.474355e+05
1.838205e+15	7.526834e+05
1.854757e+15	7.579681e+05
1.871438e+15	7.632899e+05
1.888249e+15	7.686491e+05
1.905192e+15	7.740459e+05
1.922266e+15	7.794807e+05
1.939474e+15	7.849535e+05
1.956815e+15	7.904648e+05
1.974292e+15	7.960148e+05
1.991903e+15	8.016038e+05
2.009651e+15	8.072320e+05
2.027537e+15	8.128997e+05
2.045561e+15	8.186072e+05
2.063724e+15	8.243548e+05
2.082028e+15	8.301428e+05
2.100472e+15	8.359714e+05
2.119058e+15	8.418409e+05
2.137788e+15	8.477516e+05
2.156661e+15	8.537038e+05
2.175679e+15	8.596978e+05
2.194843e+15	8.657339e+05
2.214154e+15	8.718124e+05
2.233612e+15	8.779335e+05
2.253219e+15	8.840977e+05
2.272975e+15	8.903051e+05
2.292883e+15	8.965561e+05
2.312941e+15	9.028509e+05
2.333153e+15	9.091900e+05
2.353518e+15	9.155736e+05
2.374037e+15	9.220020e+05
2.394713e+15	9.284756e+05
2.415544e+15	9.349946e+05
2.436534e+15	9.415593e+05
2.457682e+15	9.481702e+05
2.478989e+15	9.548275e+05
2.500458e+15	9.615315e+05
2.522088e+15	9.682826e+05
2.543881e+15	9.750811e+05
2.565838e+15	9.819273e+05
2.587959e+15	9.888216e+05
2.610247e+15	9.957643e+05
2.632701e+15	1.002756e+06
2.655324e+15	1.009796e+06
2.678116e+15	1.016886e+06
2.701078e+15	1.024026e+06
2.724212e+15	1.031216e+06
2.747518e+15	1.038456e+06
2.770997e+15	1.045747e+06
2.794651e+15	1.053090e+06
2.818481e+15	1.060484e+06
2.842488e+15	1.067930e+06
2.866673e+15	1.075428e+06
2.891037e+15	1.082978e+06
2.915581e+15	1.090582e+06
2.940307e+15	1.098239e+06
2.965215e+15	1.105950e+06
2.990307e+15	1.113715e+06
3.015585e+15	1.121535e+06
3.041048e+15	1.129409e+06
3.066698e+15	1.137339e+06
3.092537e+15	1.145325e+06
3.118566e+15	1.153366e+06
3.144785e+15	1.161464e+06
3.171196e+15	1.169619e+06
3.197801e+15	1.177831e+06
3.224600e+15	1.186101e+06
3.251595e+15	1.194429e+06
3.278787e+15	1.202815e+06
3.306177e+15	1.211260e+06
3.333767e+15	1.219765e+06
3.361557e+15	1.228329e+06
3.389549e+15	1.236953e+06
3.417744e+15	1.245638e+06
3.446144e+15	1.254384e+06
3.474749e+15	1.263191e+06
3.503562e+15	1.272060e+06
3.532582e+15	1.280992e+06
3.561813e+15	1.289986e+06
3.591254e+15	1.299043e+06
3.620908e+15	1.308164e+06
3.650775e+15	1.317349e+06
3.680857e+15	1.326598e+06
3.711155e+15	1.335912e+06
3.741671e+15	1.345292e+06
3.772405e+15	1.354738e+06
3.803360e+15	1.364249e+06
3.834537e+15	1.373828e+06
3.865936e+15	1.383474e+06
3.897560e+15	1.393188e+06
3.929409e+15	1.402969e+06
3.961486e+15	1.412820e+06
3.993791e+15	1.422740e+06
4.026327e+15	1.432729e+06
4.059093e+15	1.442788e+06
4.092093e+15	1.452918e+06
4.125326e+15	1.463120e+06
4.158796e+15	1.473392e+06
4.192502e+15	1.483737e+06
4.226447e+15	1.494155e+06
4.260632e+15	1.504646e+06
4.295058e+15	1.515210e+06
4.329727e+15	1.525849e+06
4.364641e+15	1.536562e+06
4.399801e+15	1.547350e+06
4.435208e+15	1.558215e+06
4.470864e+15	1.569155e+06
4.506771e+15	1.580173e+06
4.542929e+15	1.591267e+06
4.579341e+15	1.602440e+06
4.616008e+15	1.613691e+06
4.652932e+15	1.625021e+06
4.690114e+15	1.636430e+06
4.727555e+15	1.647920e+06
4.765258e+15	1.659490e+06
4.803224e+15	1.671142e+06
4.841454e+15	1.682875e+06
4.879950e+15	1.694691e+06
4.918714e+15	1.706590e+06
4.957747e+15	1.718572e+06
4.997051e+15	1.730639e+06
5.036628e+15	1.742790e+06
5.076479e+15	1.755026e+06
5.116605e+15	1.767348e+06
5.157009e+15	1.779757e+06
5.197693e+15	1.792253e+06
5.238657e+15	1.804837e+06
5.279903e+15	1.817509e+06
5.321434e+15	1.830270e+06
5.363250e+15	1.843121e+06
5.405355e+15	1.856062e+06
5.447748e+15	1.869094e+06
5.490433e+15	1.882217e+06
5.533410e+15	1.895432e+06
5.576682e+15	1.908740e+06
5.620251e+15	1.922142e+06
5.664117e+15	1.935638e+06
5.708283e+15	1.949228e+06
5.752751e+15	1.962914e+06
5.797522e+15	1.976696e+06
5.842598e+15	1.990575e+06
5.887982e+15	2.004551e+06
5.933674e+15	2.018625e+06
5.979677e+15	2.032798e+06
6.025993e+15	2.047071e+06
6.072623e+15	2.061444e+06
6.119569e+15	2.075918e+06
6.166833e+15	2.090493e+06
6.214417e+15	2.105171e+06
6.262323e+15	2.119952e+06
6.310553e+15	2.134836e+06
6.359108e+15	2.149825e+06
6.407991e+15	2.164919e+06
6.457204e+15	2.180120e+06
6.506748e+15	2.195427e+06
6.556626e+15	2.210841e+06
6.606838e+15	2.226364e+06
6.657389e+15	2.241996e+06
6.708278e+15	2.257737e+06
6.759509e+15	2.273589e+06
6.811083e+15	2.289552e+06
6.863002e+15	2.305628e+06
6.915269e+15	2.321816e+06
6.967885e+15	2.338118e+06
7.020853e+15	2.354534e+06
7.074174e+15	2.371066e+06
7.127850e+15	2.387714e+06
7.181884e+15	2.404478e+06
7.236278e+15	2.421360e+06
7.291033e+15	2.438361e+06
7.346153e+15	2.455481e+06
7.401638e+15	2.472722e+06
7.457492e+15	2.490083e+06
7.513716e+15	2.507567e+06
7.570312e+15	2.525173e+06
7.627283e+15	2.542902e+06
7.684630e+15	2.560756e+06
7.742356e+15	2.578736e+06
7.800464e+15	2.596842e+06
7.858955e+15	2.615075e+06
7.917831e+15	2.633436e+06
7.977095e+15	2.651925e+06
8.036750e+15	2.670545e+06
8.096796e+15	2.689295e+06
8.157237e+15	2.708177e+06
8.218075e+15	2.727192e+06
8.279312e+15	2.746340e+06
8.340950e+15	2.765623e+06
8.402992e+15	2.785041e+06
8.465440e+15	2.804595e+06
8.528296e+15	2.824287e+06
8.591563e+15	2.844116e+06
8.655243e+15	2.864085e+06
8.719338e+15	2.884195e+06
8.783851e+15	2.904445e+06
8.848785e+15	2.924838e+06
8.914141e+15	2.945374e+06
8.979922e+15	2.966054e+06
9.046130e+15	2.986879e+06
9.112768e+15	3.007850e+06
